update,steps,gap,gap1,gap2,e1,e2,entropy,clip_eps,lr,approx_kl
1,16384,31.901321411132812,31.438276767730713,31.901321411132812,47.31172323226929,46.84867858886719,0.02,0.25,0.0004,0.05063020055733887
2,32768,30.612826943397522,30.612826943397522,29.607847929000854,48.13717305660248,49.142152070999146,0.02,0.25,0.0004,0.05656404059009219
3,49152,28.213707208633423,28.213707208633423,26.732853651046753,50.53629279136658,52.01714634895325,0.02,0.25,0.0004,0.0500906543515157
4,65536,25.642309188842773,25.642309188842773,23.91734480857849,53.10769081115723,54.83265519142151,0.02,0.25,0.0004,0.043598901080258656
5,81920,23.05832266807556,23.05832266807556,21.181944608688354,55.69167733192444,57.568055391311646,0.02,0.25,0.0004,0.03452205814537592
6,98304,20.761207342147827,20.761207342147827,18.812183141708374,57.98879265785217,59.937816858291626,0.02,0.25,0.0004,0.026224299200112
7,114688,18.79729986190796,18.79729986190796,16.811249256134033,59.95270013809204,61.93875074386597,0.02,0.25,0.0004,0.02140160381095484
8,131072,17.080817222595215,17.080817222595215,15.06470799446106,61.669182777404785,63.68529200553894,0.02,0.25,0.0004,0.017411599890328942
9,147456,15.471938848495483,15.471938848495483,13.385096788406372,63.27806115150452,65.36490321159363,0.02,0.25,0.0004,0.014651913184206933
10,163840,14.059803485870361,14.059803485870361,11.938188076019287,64.69019651412964,66.81181192398071,0.02,0.25,0.0004,0.015124821988865732
11,180224,12.776151895523071,12.776151895523071,10.618773698806763,65.97384810447693,68.13122630119324,0.02,0.25,0.0004,0.012991053384030237
12,196608,11.580071449279785,11.580071449279785,9.377089738845825,67.16992855072021,69.37291026115417,0.02,0.25,0.0004,0.011694316263310611
13,212992,10.447291135787964,10.447291135787964,8.203474283218384,68.30270886421204,70.54652571678162,0.02,0.25,0.0004,0.011128070927225054
14,229376,9.454855918884277,9.454855918884277,7.204434871673584,69.29514408111572,71.54556512832642,0.02,0.25,0.0004,0.011358993349131197
15,245760,8.501282930374146,8.501282930374146,6.2635815143585205,70.24871706962585,72.48641848564148,0.02,0.25,0.0004,0.008150832948740572
16,262144,7.5178539752960205,7.5178539752960205,5.39685845375061,71.23214602470398,73.35314154624939,0.02,0.3,0.0005,0.011785130435600876
17,278528,6.574026346206665,6.574026346206665,4.610500335693359,72.17597365379333,74.13949966430664,0.02,0.3,0.0005,0.009452481335029007
18,294912,5.563459396362305,5.563459396362305,3.9585626125335693,73.1865406036377,74.79143738746643,0.02,0.36,0.0005,0.009695015195757151
19,311296,4.7715163230896,4.7715163230896,3.5732245445251465,73.9784836769104,75.17677545547485,0.02,0.375,0.0005,0.008466634177602827
20,327680,3.796849250793457,3.796849250793457,2.597121000289917,74.95315074920654,76.15287899971008,0.02,0.375,0.0005,0.013031803909689188
21,344064,3.403726816177368,3.403726816177368,2.631739377975464,75.34627318382263,76.11826062202454,0.02,0.375,0.0005,0.0024417663691565393
22,360448,3.6400890350341797,3.6400890350341797,3.32389235496521,75.10991096496582,75.42610764503479,0.02,0.375,0.0005,0.005728489765897393
23,376832,2.94888973236084,2.94888973236084,2.608267068862915,75.80111026763916,76.14173293113708,0.02,0.375,0.0005,0.009826581785455346
24,393216,3.3185577392578125,3.2182490825653076,3.3185577392578125,75.53175091743469,75.43144226074219,0.02,0.375,0.0005,0.004278246103785932
25,409600,3.990635871887207,3.4589922428131104,3.990635871887207,75.29100775718689,74.7593641281128,0.02,0.375,0.0005,0.004991302848793566
26,425984,4.595295190811157,3.754589557647705,4.595295190811157,74.9954104423523,74.15470480918884,0.02,0.375,0.0005,0.004742560209706426
27,442368,4.67732310295105,3.7397241592407227,4.67732310295105,75.01027584075928,74.07267689704895,0.02,0.375,0.0005,0.0009208825416862964
28,458752,4.751036167144775,3.924003839492798,4.751036167144775,74.8259961605072,73.99896383285522,0.02,0.375,0.0005,0.0023876532446593045
29,475136,3.8634514808654785,3.5212433338165283,3.8634514808654785,75.22875666618347,74.88654851913452,0.02,0.375,0.0005,0.008355040685273707
30,491520,3.104851245880127,3.044477701187134,3.104851245880127,75.70552229881287,75.64514875411987,0.02,0.375,0.0005,0.0063032712787389755
31,507904,3.816828727722168,3.4418022632598877,3.816828727722168,75.30819773674011,74.93317127227783,0.02,0.375,0.0005,0.007741523091681302
32,524288,3.6675667762756348,2.970198392868042,3.6675667762756348,75.77980160713196,75.08243322372437,0.02,0.375,0.0005,0.004753583483397961
33,540672,4.041121006011963,3.451470136642456,4.041121006011963,75.29852986335754,74.70887899398804,0.02,0.375,0.0005,0.007695825735572726
34,557056,4.213849306106567,3.6509668827056885,4.213849306106567,75.09903311729431,74.53615069389343,0.02,0.375,0.0005,0.0029733543517068027
35,573440,4.6832239627838135,4.10814642906189,4.6832239627838135,74.64185357093811,74.06677603721619,0.02,0.375,0.0005,0.005782961577642709
36,589824,5.022779703140259,3.977707624435425,5.022779703140259,74.77229237556458,73.72722029685974,0.02,0.375,0.0005,0.002095097757410258
37,606208,6.229308843612671,4.5948004722595215,6.229308843612671,74.15519952774048,72.52069115638733,0.02,0.375,0.0005,0.009508252452360467
38,622592,7.173434495925903,4.993960857391357,7.173434495925903,73.75603914260864,71.5765655040741,0.02,0.375,0.0005,0.007196523895254358
39,638976,8.179924488067627,5.570749044418335,8.179924488067627,73.17925095558167,70.57007551193237,0.02,0.375,0.0005,0.010104626315296628
40,655360,10.214451551437378,6.253550052642822,10.214451551437378,72.49644994735718,68.53554844856262,0.02,0.375,0.0005,0.015414293541107326
41,671744,16.373107433319092,6.921437978744507,16.373107433319092,71.8285620212555,62.37689256668091,0.02,0.375,0.0005,0.09022491082432679
42,688128,31.441039443016052,7.610419988632202,31.441039443016052,71.1395800113678,47.30896055698395,0.02,0.30000000000000004,0.0004800000000000001,0.17016549720137847
43,704512,44.328457713127136,8.232007026672363,44.328457713127136,70.51799297332764,34.421542286872864,0.02,0.24000000000000005,0.0003840000000000001,0.09166370835207545
44,720896,56.78579568862915,8.813706636428833,56.78579568862915,69.93629336357117,21.96420431137085,0.02,0.19200000000000006,0.0003072000000000001,0.11152918093039262
45,737280,63.38021218776703,9.500882625579834,63.38021218776703,69.24911737442017,15.369787812232971,0.02,0.15360000000000007,0.00024576000000000014,0.05658420716299588
46,753664,67.09681436419487,10.554001331329346,67.09681436419487,68.19599866867065,11.65318563580513,0.02,0.15360000000000007,0.00024576000000000014,0.04501194383119582
47,770048,69.63432937860489,11.896828413009644,69.63432937860489,66.85317158699036,9.115670621395111,0.02,0.15360000000000007,0.00024576000000000014,0.043833238998195155
48,786432,71.27082109451294,13.277885913848877,71.27082109451294,65.47211408615112,7.4791789054870605,0.02,0.15360000000000007,0.00024576000000000014,0.035299713966378474
49,802816,72.4629944562912,14.67289686203003,72.4629944562912,64.07710313796997,6.287005543708801,0.02,0.15360000000000007,0.00024576000000000014,0.03560010232031345
50,819200,73.20986039936543,16.095951795578003,73.20986039936543,62.654048204422,5.540139600634575,0.02,0.15360000000000007,0.00024576000000000014,0.030600155654246917
51,835584,73.79103921353817,17.585889101028442,73.79103921353817,61.16411089897156,4.95896078646183,0.02,0.15360000000000007,0.00024576000000000014,0.03160541351535358
52,851968,74.21485282480717,19.0254545211792,74.21485282480717,59.7245454788208,4.535147175192833,0.02,0.15360000000000007,0.00024576000000000014,0.028995357305393554
53,868352,74.56148251891136,20.49026846885681,74.56148251891136,58.25973153114319,4.188517481088638,0.02,0.15360000000000007,0.00024576000000000014,0.026928844529902563
54,884736,74.86565954983234,21.93888783454895,74.86565954983234,56.81111216545105,3.884340450167656,0.02,0.15360000000000007,0.00024576000000000014,0.03002982975449413
55,901120,75.12410677969456,23.38452696800232,75.12410677969456,55.36547303199768,3.625893220305443,0.02,0.15360000000000007,0.00024576000000000014,0.026438521756790578
56,917504,75.34173414111137,24.844483137130737,75.34173414111137,53.90551686286926,3.408265858888626,0.02,0.15360000000000007,0.00024576000000000014,0.02723425133735873
