update,steps,gap,gap1,gap2,e1,e2,entropy,clip_eps,lr,approx_kl
176,2883584,34.26356375217438,34.26356375217438,32.42244482040405,44.48643624782562,46.32755517959595,0.01689655172413793,0.3620689655172414,0.0003982758620689655,4.2674493420236105e-05
177,2899968,33.795464634895325,33.795464634895325,31.958395838737488,44.954535365104675,46.79160416126251,0.016275862068965516,0.3594827586206897,0.00038793103448275855,0.0033223057847862948
178,2916352,33.71182441711426,33.71182441711426,32.30032980442047,45.03817558288574,46.44967019557953,0.015655172413793102,0.3568965517241379,0.0003775862068965517,0.00011338158924445452
179,2932736,33.334819078445435,33.334819078445435,32.03260064125061,45.415180921554565,46.71739935874939,0.015034482758620689,0.3543103448275862,0.0003672413793103448,0.000782753174314621
180,2949120,33.07853400707245,33.07853400707245,32.196924686431885,45.67146599292755,46.553075313568115,0.014413793103448275,0.35172413793103446,0.0003568965517241379,0.0004000615982022282
181,2965504,33.56342077255249,33.56342077255249,32.168201208114624,45.18657922744751,46.581798791885376,0.013793103448275862,0.34913793103448276,0.000346551724137931,0.002926940659574484
182,2981888,33.92561137676239,33.92561137676239,32.01891243457794,44.82438862323761,46.73108756542206,0.013172413793103448,0.34655172413793106,0.00033620689655172416,0.0006913941616062402
183,2998272,33.75357747077942,33.75357747077942,32.4727988243103,44.99642252922058,46.2772011756897,0.012551724137931035,0.34396551724137936,0.0003258620689655172,0.00024763581019442426
184,3014656,33.27890396118164,33.27890396118164,32.141033411026,45.47109603881836,46.608966588974,0.01193103448275862,0.3413793103448276,0.0003155172413793103,0.002171308814195072
185,3031040,33.696163296699524,33.696163296699524,32.05761671066284,45.053836703300476,46.69238328933716,0.011310344827586206,0.33879310344827585,0.0003051724137931034,0.0019089144127974577
186,3047424,34.0965873003006,34.0965873003006,32.218331694602966,44.6534126996994,46.531668305397034,0.010689655172413793,0.33620689655172414,0.0002948275862068965,0.0013479458748633989
187,3063808,33.6319363117218,33.6319363117218,32.02697992324829,45.1180636882782,46.72302007675171,0.010068965517241379,0.33362068965517244,0.00028448275862068967,0.0024960207902495314
188,3080192,33.236215114593506,33.236215114593506,32.28756844997406,45.513784885406494,46.46243155002594,0.009448275862068966,0.3310344827586207,0.0002741379310344827,0.001551648767781444
189,3096576,33.31715226173401,33.31715226173401,31.932274103164673,45.43284773826599,46.81772589683533,0.00882758620689655,0.32844827586206893,0.00026379310344827584,0.00010768741889819467
190,3112960,33.74034523963928,33.74034523963928,32.205764055252075,45.00965476036072,46.544235944747925,0.008206896551724137,0.3258620689655173,0.00025344827586206895,0.0012964888366354898
191,3129344,33.30728769302368,33.30728769302368,32.42382764816284,45.44271230697632,46.32617235183716,0.007586206896551722,0.3232758620689655,0.000243103448275862,0.0016079184684258507
