update,steps,gap,gap1,gap2,e1,e2,entropy,clip_eps,lr,approx_kl
104,1703936,33.292672634124756,33.292672634124756,32.234612703323364,45.457327365875244,46.515387296676636,0.02,0.375,0.00045,0.0018230475320763161
105,1720320,33.77655804157257,33.77655804157257,31.547964215278625,44.97344195842743,47.202035784721375,0.02,0.375,0.00045,0.0025994421443215287
106,1736704,33.25257062911987,33.25257062911987,32.60291576385498,45.49742937088013,46.14708423614502,0.02,0.375,0.00045,0.003737833382547251
107,1753088,32.699034214019775,32.699034214019775,31.537071466445923,46.050965785980225,47.21292853355408,0.02,0.375,0.00045,0.00444933451393581
108,1769472,33.33746254444122,33.33746254444122,31.89733386039734,45.41253745555878,46.85266613960266,0.02,0.375,0.00045,0.004425236433860391
109,1785856,33.879435658454895,33.879435658454895,32.38990068435669,44.870564341545105,46.36009931564331,0.02,0.375,0.00045,0.004306449611107155
110,1802240,34.242496490478516,34.242496490478516,32.31801748275757,44.507503509521484,46.43198251724243,0.02,0.375,0.00045,0.0014804009062572732
111,1818624,33.78764748573303,33.78764748573303,32.34088480472565,44.96235251426697,46.40911519527435,0.02,0.375,0.00045,0.0019106085474163593
112,1835008,33.27128052711487,33.27128052711487,32.23348319530487,45.47871947288513,46.51651680469513,0.02,0.375,0.00045,0.0036624960197514157
113,1851392,32.963035106658936,32.963035106658936,31.744775772094727,45.786964893341064,47.00522422790527,0.02,0.375,0.00045,0.0008560743316195385
114,1867776,32.40362465381622,32.40362465381622,32.26682901382446,46.34637534618378,46.48317098617554,0.02,0.375,0.00045,0.004229762701930895
115,1884160,33.03519546985626,33.03519546985626,31.96226716041565,45.71480453014374,46.78773283958435,0.02,0.375,0.00045,0.005021602128738323
116,1900544,33.53644073009491,33.53644073009491,32.43181765079498,45.21355926990509,46.31818234920502,0.02,0.375,0.00045,0.0034050682159772806
117,1916928,34.153876304626465,34.153876304626465,32.31566309928894,44.596123695373535,46.43433690071106,0.02,0.375,0.00045,0.005683229505780219
118,1933312,33.64057004451752,33.64057004451752,32.02743887901306,45.10942995548248,46.72256112098694,0.02,0.375,0.00045,0.0027026077832147167
119,1949696,34.02043342590332,34.02043342590332,32.48720824718475,44.72956657409668,46.26279175281525,0.02,0.375,0.00045,0.0014852740704213829
120,1966080,34.495717883110046,34.495717883110046,32.286632657051086,44.254282116889954,46.463367342948914,0.02,0.375,0.00045,0.002679850943331985
121,1982464,35.0525176525116,35.0525176525116,32.14847505092621,43.6974823474884,46.60152494907379,0.02,0.375,0.00045,0.003994876008835036
122,1998848,34.544334411621094,34.544334411621094,32.222235798835754,44.205665588378906,46.527764201164246,0.02,0.375,0.00045,0.0037095763259685556
123,2015232,33.982495069503784,33.982495069503784,32.26106822490692,44.767504930496216,46.48893177509308,0.02,0.375,0.00045,0.004189619972464698
124,2031616,34.39219653606415,34.39219653606415,32.625234723091125,44.35780346393585,46.124765276908875,0.02,0.375,0.00045,0.001935753866609957
125,2048000,34.55456554889679,34.55456554889679,31.99559509754181,44.19543445110321,46.75440490245819,0.02,0.375,0.00045,0.00041899811963048706
126,2064384,35.0800222158432,35.0800222158432,32.060999274253845,43.6699777841568,46.689000725746155,0.02,0.375,0.00045,0.0037237480292560575
127,2080768,35.07365643978119,35.07365643978119,32.59892821311951,43.67634356021881,46.15107178688049,0.02,0.375,0.00045,0.000612250357744415
128,2097152,35.44327974319458,35.44327974319458,32.57709801197052,43.30672025680542,46.17290198802948,0.02,0.375,0.00045,0.0004033879306007293
129,2113536,34.799489974975586,34.799489974975586,32.631704807281494,43.950510025024414,46.118295192718506,0.02,0.375,0.00045,0.0056957403268143025
130,2129920,34.19549524784088,34.19549524784088,32.5909948348999,44.55450475215912,46.1590051651001,0.02,0.375,0.00045,0.003756419934097721
131,2146304,34.20126497745514,34.20126497745514,31.94681465625763,44.54873502254486,46.80318534374237,0.02,0.375,0.00045,0.00019499872020105612
132,2162688,34.87719655036926,34.87719655036926,31.822351217269897,43.87280344963074,46.9276487827301,0.02,0.375,0.00045,0.006208568512431611
133,2179072,35.29056370258331,35.29056370258331,32.87381589412689,43.45943629741669,45.87618410587311,0.02,0.375,0.00045,0.002593951894982638
134,2195456,35.757184624671936,35.757184624671936,32.293826937675476,42.992815375328064,46.456173062324524,0.02,0.375,0.00045,0.00266879853958244
135,2211840,35.24961531162262,35.24961531162262,32.274863719940186,43.50038468837738,46.475136280059814,0.02,0.375,0.00045,0.0036212785527254708
136,2228224,34.652332067489624,34.652332067489624,32.3766028881073,44.097667932510376,46.3733971118927,0.02,0.375,0.00045,0.004748910013518071
137,2244608,34.76885914802551,34.76885914802551,32.045570611953735,43.98114085197449,46.704429388046265,0.02,0.375,0.00045,2.454528442967785e-05
138,2260992,34.250802397727966,34.250802397727966,32.68124520778656,44.499197602272034,46.06875479221344,0.02,0.375,0.00045,0.0031086214750985163
139,2277376,33.6907958984375,33.6907958984375,32.25469350814819,45.0592041015625,46.49530649185181,0.02,0.375,0.00045,0.004218009249791521
140,2293760,34.11488592624664,34.11488592624664,32.58982062339783,44.63511407375336,46.16017937660217,0.02,0.375,0.00045,0.0018747106304886074
141,2310144,33.698365688323975,33.698365688323975,32.378358244895935,45.051634311676025,46.371641755104065,0.02,0.375,0.00045,0.0011534999851505745
142,2326528,34.174925684928894,34.174925684928894,31.82459831237793,44.575074315071106,46.92540168762207,0.02,0.375,0.00045,0.0028402033532302084
143,2342912,34.5853990316391,34.5853990316391,32.50259816646576,44.1646009683609,46.24740183353424,0.02,0.375,0.00045,0.0018322259929448137
144,2359296,34.555543065071106,34.555543065071106,32.0039427280426,44.194456934928894,46.7460572719574,0.02,0.375,0.00045,0.0003522723117612259
145,2375680,34.16691780090332,34.16691780090332,32.477781772613525,44.58308219909668,46.272218227386475,0.02,0.375,0.00045,0.0018426603299076306
146,2392064,33.699867725372314,33.699867725372314,32.24757969379425,45.050132274627686,46.50242030620575,0.02,0.375,0.00045,0.0025385489011227947
147,2408448,34.224451184272766,34.224451184272766,32.18553423881531,44.525548815727234,46.56446576118469,0.02,0.375,0.00045,0.003099184287270873
148,2424832,34.747514724731445,34.747514724731445,32.55222797393799,44.002485275268555,46.19777202606201,0.02,0.375,0.00045,0.00476973739737332
