sigma,delta,eta,num_samples,final_effort,mcfd_iterations,mcfd_tol,mcfd_effort_min,mcfd_effort_max,seed
3.0,6.5,0.0004,0.0004,none,0.0,87.5,gradient,0.0,87.18937885832257,566.7309625790967,Fair,0,2.0190374209032598,,0.31062114167743005,1500.0,0.03998944072760979,stochastic_uniform,,,,,,,,,,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,gradient,0.0,39.8065690940324,258.7426991112106,Excellent,0,0.2199718384833318,,0.03384182130513125,1500.0,0.02320711447016155,stochastic_uniform,,,,,,,,,,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,87.5,gradient,0.0,87.50011357896557,568.7507382632762,Excellent,0,0.0007382632761618879,,0.00011357896556773994,1.0,0.006680548278843987,stochastic_uniform,,,,,,,,,,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,54.6875,gradient,0.0,54.62875366769232,355.0868988400001,Excellent,0,0.38185115999988284,,0.05874633230767756,1500.0,0.011348607866811022,stochastic_uniform,,,,,,,,,,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,54.6875,gradient,0.0,54.731738714879526,355.7563016467169,Excellent,0,0.28755164671690636,,0.04423871487952624,5000.0,0.02683175562644191,stochastic_uniform,,,,,,,,,,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,87.5,ppo,0.0,51.57926082611084,335.26519536972046,Poor,8192,233.48480463027954,35.92073917388916,35.92073917388916,,,,periodic,2,0.2,0,2,0.015630176925090684,-0.31436051428318024,1.3376047611236572,3.848994493484497,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,87.5,ppo,0.0,57.06527829170227,370.92430889606476,Poor,8192,197.82569110393524,30.43472170829773,30.43472170829773,,,,periodic,2,0.2,0,2,0.014748918764477517,-0.29449530442555744,1.2824512720108032,3.2122302055358887,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,87.5,ppo,0.0,56.93778395652771,370.0955957174301,Poor,8192,198.65440428256989,30.56221604347229,30.56221604347229,,,,periodic,2,0.2,0,2,0.015874655849377934,-0.3031132370233536,1.3711929321289062,3.44526743888855,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,87.5,ppo,0.0,27.956676483154297,181.71839714050293,Poor,20000,387.03160285949707,59.5433235168457,59.5433235168457,,,,periodic,2,0.2,0,4,0.0007719776303929393,-0.9775610292951266,1.0734491348266602,6.605926513671875,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,54.6875,ppo,0.0,47.78221547603607,310.58440059423447,Poor,2048000,44.88434940576553,6.905284523963928,6.905284523963928,,,,periodic,2,0.2,0,500,0.003137155125538508,-1.8730481465657551,31.233211517333984,99.49832153320312,47.78221547603607,5.5867438316345215,47.78221547603607,6.905284523963928,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,54.6875,ppo,0.0,49.408239126205444,321.1535543203354,Poor,2018000,34.31519567966461,5.279260873794556,5.279260873794556,,,,periodic,2,0.2,0,492,-0.0002575073538903578,-1.869898498058319,32.48672103881836,99.01652526855469,49.408239126205444,5.52353048324585,49.08420741558075,5.279260873794556,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,54.6875,ppo,0.0,26.418116688728333,171.71775847673416,Poor,20000,183.75099152326584,28.269383311271667,28.269383311271667,,,,periodic,2,0.2,0,4,0.0011254354400686377,-1.0192307283480961,1.0869667530059814,7.141982555389404,26.418116688728333,6.2208333015441895,27.699431777000427,28.269383311271667,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,54.6875,ppo,0.0,27.981752157211304,181.88138902187347,Poor,20000,173.58736097812653,26.705747842788696,26.705747842788696,,,,periodic,2,0.2,0,4,0.0015347406221432418,-0.9420249710480372,1.0373473167419434,6.377108097076416,27.981752157211304,6.1868085861206055,30.6449294090271,26.705747842788696,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,54.6875,ppo,0.0,27.246201038360596,177.10030674934387,Poor,20000,178.36844325065613,27.441298961639404,27.441298961639404,,,,periodic,2,0.2,0,4,0.00027086491778997396,-0.9904221668839455,1.0949152708053589,6.9422807693481445,27.246201038360596,6.203057765960693,28.878769278526306,27.441298961639404,,,,,
