stage1_weight,stage2_weight,k1,k2,information_revelation,theoretical_stage1_effort,theoretical_stage2_effort,Model_training,final_stage1_effort,final_stage2_effort,final_weighted_effort,Convergence_Quality,episodes,Gap_from_theoretical,abs_err,stage2_gap_unweighted,gradient_iterations,gradient_final_grad,gradient_mode,opp_mode,opp_sync_interval,opp_ema_tau,opp_hist_size,last_sync_step,approx_kl,batch_entropy,alpha_mean,beta_mean,eval_vs_opponent_effort,eval_vs_opponent_reward,eval_vs_opponent_opp_effort,eval_vs_opponent_abs_err,eval_vs_history_effort_mean,eval_vs_history_effort_std,eval_vs_history_reward_mean,eval_vs_history_reward_std,eval_vs_history_abs_err_mean
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,ppo,0.0,38.077619671821594,247.50452786684036,Poor,2048000,11.01819940588689,1.695107600905672,1.695107600905672,,,,periodic,2,0.2,0,500,0.0001632794737815857,-2.516504923502604,76.39263916015625,324.8542785644531,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,ppo,0.0,38.03315758705139,247.21552431583405,Poor,2048000,11.307202956893207,1.7395696856758747,1.7395696856758747,,,,periodic,2,0.2,0,500,0.0009977320830027263,-2.5001627604166665,74.02901458740234,315.2576904296875,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,ppo,0.0,37.416431307792664,243.2068035006523,Poor,2048000,15.315923772074939,2.3562959649346027,2.3562959649346027,,,,periodic,2,0.2,0,500,0.000489617387453715,-2.526519775390625,75.70033264160156,328.9364929199219,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,ppo,0.0,37.695708870887756,245.02210766077042,Poor,2048000,13.500619611956836,2.07701840183951,2.07701840183951,,,,periodic,2,0.2,0,500,0.0003784845272699992,-2.5186869303385415,75.56072235107422,325.3375549316406,,,,,,,,,
