stage1_weight,stage2_weight,k1,k2,information_revelation,theoretical_stage1_effort,theoretical_stage2_effort,Model_training,final_stage1_effort,final_stage2_effort,final_weighted_effort,Convergence_Quality,episodes,Gap_from_theoretical,abs_err,stage2_gap_unweighted,gradient_iterations,gradient_final_grad,gradient_mode,opp_mode,opp_sync_interval,opp_ema_tau,opp_hist_size,last_sync_step,approx_kl,batch_entropy,alpha_mean,beta_mean,eval_vs_opponent_effort,eval_vs_opponent_reward,eval_vs_opponent_opp_effort,eval_vs_opponent_abs_err,eval_vs_history_effort_mean,eval_vs_history_effort_std,eval_vs_history_reward_mean,eval_vs_history_reward_std,eval_vs_history_abs_err_mean
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,ppo,0.0,38.38164806365967,249.48071241378784,Poor,2048000,9.04201485893941,1.3910792090675983,1.3910792090675983,,,,periodic,2,0.2,0,500,0.0023144185543060303,-2.586217244466146,88.70584869384766,373.5246887207031,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,ppo,0.0,38.04870843887329,247.3166048526764,Poor,2048000,11.20612242005086,1.7240188338539753,1.7240188338539753,,,,periodic,2,0.2,0,500,0.002059097091356913,-2.591557820638021,88.49888610839844,376.6884460449219,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,ppo,0.0,37.46916949748993,243.54960173368454,Poor,2048000,14.973125539042712,2.303557775237337,2.303557775237337,,,,periodic,2,0.2,0,500,0.0008222684264183044,-2.5727996826171875,82.93669128417969,359.75628662109375,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,ppo,0.0,37.265387177467346,242.22501665353775,Poor,2048000,16.297710619189502,2.50734009525992,2.50734009525992,,,,periodic,2,0.2,0,500,0.0017439723014831543,-2.5788726806640625,83.62318420410156,365.1749572753906,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,ppo,0.0,38.84652853012085,252.50243544578552,Poor,2048000,6.02029182694173,0.9261987426064167,0.9261987426064167,,,,periodic,2,0.2,0,500,0.0010340213775634766,-2.5619354248046875,86.44975280761719,358.6337890625,,,,,,,,,
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,ppo,0.0,38.179296255111694,248.165425658226,Poor,2048000,10.357301614501239,1.593431017615572,1.593431017615572,,,,periodic,2,0.2,0,500,0.0034933884938557944,-2.5818328857421875,87.01585388183594,368.81158447265625,,,,,,,,,
