update,steps,gap,gap1,gap2,e1,e2,entropy,clip_eps,lr,approx_kl
1,16384,30.043516159057617,29.93749439716339,30.043516159057617,48.81250560283661,48.70648384094238,0.02,0.25,0.0004,0.05096472625300521
2,32768,29.26056444644928,29.26056444644928,28.473076820373535,49.48943555355072,50.276923179626465,0.02,0.2,0.00032,0.03498138701379503
3,49152,27.78569221496582,27.78569221496582,26.31215214729309,50.96430778503418,52.43784785270691,0.02,0.2,0.00032,0.03374802533035108
4,65536,25.695184469223022,25.695184469223022,23.917970657348633,53.05481553077698,54.83202934265137,0.02,0.2,0.00032,0.02968200105606229
5,81920,23.68422508239746,23.68422508239746,21.798763275146484,55.06577491760254,56.951236724853516,0.02,0.2,0.00032,0.023260829361970537
6,98304,21.888808012008667,21.888808012008667,19.94957685470581,56.86119198799133,58.80042314529419,0.02,0.2,0.00032,0.015599793936416972
7,114688,19.942299127578735,19.942299127578735,17.93352723121643,58.807700872421265,60.81647276878357,0.02,0.2,0.00032,0.017941451218212022
8,131072,18.397799730300903,18.397799730300903,16.287139654159546,60.3522002696991,62.462860345840454,0.02,0.2,0.00032,0.011328960050013848
9,147456,17.116377353668213,17.116377353668213,14.974043369293213,61.63362264633179,63.77595663070679,0.02,0.2,0.00032,0.011659886114648544
10,163840,15.86739182472229,15.86739182472229,13.700399398803711,62.88260817527771,65.04960060119629,0.02,0.2,0.00032,0.010496777284424752
11,180224,14.712474346160889,14.712474346160889,12.566683292388916,64.03752565383911,66.18331670761108,0.02,0.2,0.00032,0.009240201086504385
12,196608,13.624045848846436,13.624045848846436,11.46985650062561,65.12595415115356,67.28014349937439,0.02,0.2,0.00032,0.008721777761820704
13,212992,12.567392587661743,12.567392587661743,10.423765182495117,66.18260741233826,68.32623481750488,0.02,0.2,0.00032,0.007545132515951991
14,229376,11.52432918548584,11.52432918548584,9.366158246994019,67.22567081451416,69.38384175300598,0.02,0.2,0.00032,0.007862135692266747
15,245760,10.550955533981323,10.550955533981323,8.387277126312256,68.19904446601868,70.36272287368774,0.02,0.2,0.00032,0.00728419263032265
16,262144,9.674415588378906,9.674415588378906,7.594964504241943,69.0755844116211,71.15503549575806,0.02,0.24,0.0004,0.009239891706965864
17,278528,8.770743608474731,8.770743608474731,6.888667345046997,69.97925639152527,71.861332654953,0.02,0.24,0.0004,0.0071131334756501016
18,294912,7.697746753692627,7.697746753692627,5.807671546936035,71.05225324630737,72.94232845306396,0.02,0.288,0.0005,0.013330871914513409
19,311296,6.857661008834839,6.857661008834839,5.224481821060181,71.89233899116516,73.52551817893982,0.02,0.288,0.0005,0.006710058613680303
20,327680,5.82933783531189,5.82933783531189,4.336032867431641,72.92066216468811,74.41396713256836,0.02,0.34559999999999996,0.0005,0.01239375288132578
21,344064,4.761836528778076,4.761836528778076,3.3629274368286133,73.98816347122192,75.38707256317139,0.02,0.34559999999999996,0.0005,0.013424490543548018
22,360448,4.249284267425537,4.249284267425537,3.468308448791504,74.50071573257446,75.2816915512085,0.02,0.34559999999999996,0.0005,0.002539138775318861
23,376832,3.454807996749878,3.454807996749878,2.6342666149139404,75.29519200325012,76.11573338508606,0.02,0.375,0.0005,0.0102084974758327
24,393216,2.701995372772217,2.701995372772217,1.816556453704834,76.04800462722778,76.93344354629517,0.02,0.375,0.0005,0.010483280406333506
25,409600,3.0816233158111572,3.0816233158111572,2.621135711669922,75.66837668418884,76.12886428833008,0.02,0.375,0.0005,0.0076319286134094
26,425984,3.3312833309173584,3.007516860961914,3.3312833309173584,75.74248313903809,75.41871666908264,0.02,0.375,0.0005,0.0032867070054635405
27,442368,3.265730142593384,2.580687999725342,3.265730142593384,76.16931200027466,75.48426985740662,0.02,0.375,0.0005,0.002991919661872089
28,458752,3.903607130050659,2.7030980587005615,3.903607130050659,76.04690194129944,74.84639286994934,0.02,0.375,0.0005,0.005023696320131421
29,475136,4.70406174659729,3.322587013244629,4.70406174659729,75.42741298675537,74.04593825340271,0.02,0.375,0.0005,0.01061733951792121
30,491520,5.066410303115845,3.81253719329834,5.066410303115845,74.93746280670166,73.68358969688416,0.02,0.375,0.0005,0.0068579746992327275
31,507904,5.366233587265015,4.386148452758789,5.366233587265015,74.36385154724121,73.38376641273499,0.02,0.375,0.0005,0.006170828617177904
32,524288,5.668470859527588,4.6591198444366455,5.668470859527588,74.09088015556335,73.08152914047241,0.02,0.375,0.0005,0.00197256876854226
33,540672,5.522654056549072,4.38050389289856,5.522654056549072,74.36949610710144,73.22734594345093,0.02,0.375,0.0005,0.004245143348816783
34,557056,6.599596738815308,5.039123296737671,6.599596738815308,73.71087670326233,72.15040326118469,0.02,0.375,0.0005,0.012324309413088486
35,573440,6.711695194244385,5.361030101776123,6.711695194244385,73.38896989822388,72.03830480575562,0.02,0.375,0.0005,0.00431635279674083
36,589824,6.714097261428833,5.711797475814819,6.714097261428833,73.03820252418518,72.03590273857117,0.02,0.375,0.0005,0.002635253657354042
37,606208,6.926528215408325,5.582932233810425,6.926528215408325,73.16706776618958,71.82347178459167,0.02,0.375,0.0005,0.0016934608458541334
38,622592,7.973901033401489,6.218264102935791,7.973901033401489,72.53173589706421,70.77609896659851,0.02,0.375,0.0005,0.009755518392194063
39,638976,8.125505447387695,6.042442321777344,8.125505447387695,72.70755767822266,70.6244945526123,0.02,0.375,0.0005,0.003083419488393702
40,655360,9.559909105300903,6.653193235397339,9.559909105300903,72.09680676460266,69.1900908946991,0.02,0.375,0.0005,0.009559929913666564
41,671744,15.92394471168518,7.287535667419434,15.92394471168518,71.46246433258057,62.82605528831482,0.02,0.375,0.0005,0.08513903432176448
42,688128,33.32800328731537,7.888970375061035,33.32800328731537,70.86102962493896,45.42199671268463,0.02,0.30000000000000004,0.0004800000000000001,0.1916958277714002
43,704512,42.36989974975586,8.549598455429077,42.36989974975586,70.20040154457092,36.38010025024414,0.02,0.24000000000000005,0.0003840000000000001,0.045940165684805835
44,720896,52.48778820037842,9.133050441741943,52.48778820037842,69.61694955825806,26.262211799621582,0.02,0.19200000000000006,0.0003072000000000001,0.06876186964477711
45,737280,61.09558701515198,9.744617938995361,61.09558701515198,69.00538206100464,17.654412984848022,0.02,0.15360000000000007,0.00024576000000000014,0.07077201731090099
46,753664,64.94241565465927,10.546211004257202,64.94241565465927,68.2037889957428,13.807584345340729,0.02,0.125,0.0001966080000000001,0.03440632538186037
47,770048,67.69037380814552,11.549077033996582,67.69037380814552,67.20092296600342,11.059626191854477,0.02,0.125,0.0001966080000000001,0.0279058989497571
48,786432,69.61421430110931,12.72476077079773,69.61421430110931,66.02523922920227,9.135785698890686,0.02,0.125,0.0001966080000000001,0.02893660815898329
49,802816,70.98668873310089,14.00431752204895,70.98668873310089,64.74568247795105,7.763311266899109,0.02,0.125,0.0001966080000000001,0.02669209169980604
50,819200,71.89521625638008,15.277937650680542,71.89521625638008,63.47206234931946,6.854783743619919,0.02,0.125,0.0001966080000000001,0.02248030514456332
51,835584,72.63615116477013,16.589657068252563,72.63615116477013,62.16034293174744,6.113848835229874,0.02,0.125,0.0001966080000000001,0.021733010292518885
52,851968,73.18957209587097,17.895779609680176,73.18957209587097,60.854220390319824,5.560427904129028,0.02,0.125,0.0001966080000000001,0.02131744957587216
53,868352,73.63669596612453,19.24115777015686,73.63669596612453,59.50884222984314,5.113304033875465,0.02,0.125,0.0001966080000000001,0.02039073332271073
54,884736,74.03866037726402,20.59011220932007,74.03866037726402,58.15988779067993,4.711339622735977,0.02,0.125,0.0001966080000000001,0.02209926357027143
55,901120,74.33933787047863,21.90224289894104,74.33933787047863,56.84775710105896,4.41066212952137,0.02,0.125,0.0001966080000000001,0.01909666115534492
56,917504,74.60962630808353,23.231301307678223,74.60962630808353,55.51869869232178,4.140373691916466,0.02,0.125,0.0001966080000000001,0.019636622950201854
57,933888,74.85024951398373,24.519113302230835,74.85024951398373,54.230886697769165,3.8997504860162735,0.02,0.125,0.0001966080000000001,0.021007857576478273
58,950272,75.03555625677109,25.78269600868225,75.03555625677109,52.96730399131775,3.7144437432289124,0.02,0.125,0.0001966080000000001,0.01807110254303552
59,966656,75.20473025739193,27.057067155838013,75.20473025739193,51.69293284416199,3.5452697426080704,0.02,0.125,0.0001966080000000001,0.020367751247249544
60,983040,75.3292253613472,28.30810308456421,75.3292253613472,50.44189691543579,3.4207746386528015,0.02,0.125,0.0001966080000000001,0.019428949593566357
61,999424,75.40946587920189,29.500848650932312,75.40946587920189,49.24915134906769,3.340534120798111,0.02,0.125,0.0001966080000000001,0.01733887983718887
62,1015808,75.28296172618866,30.703667402267456,75.28296172618866,48.046332597732544,3.4670382738113403,0.02,0.125,0.0001966080000000001,0.01968403480714187
63,1032192,74.77912813425064,31.890386939048767,74.77912813425064,46.85961306095123,3.970871865749359,0.02,0.125,0.0001966080000000001,0.022310382587602363
64,1048576,74.17623683810234,33.097920417785645,74.17623683810234,45.652079582214355,4.573763161897659,0.02,0.125,0.0001966080000000001,0.022548337699845433
65,1064960,73.38450834155083,34.14703071117401,73.38450834155083,44.60296928882599,5.365491658449173,0.02,0.125,0.0001966080000000001,0.020776046707760544
66,1081344,72.1811717748642,34.999454617500305,72.1811717748642,43.750545382499695,6.568828225135803,0.02,0.125,0.0001966080000000001,0.020895191538147628
67,1097728,70.39966493844986,35.68470537662506,70.39966493844986,43.06529462337494,8.35033506155014,0.02,0.125,0.0001966080000000001,0.023136209334188605
68,1114112,67.77760073542595,36.21380686759949,67.77760073542595,42.53619313240051,10.972399264574051,0.02,0.125,0.0001966080000000001,0.025473238475387915
69,1130496,64.26358133554459,36.62244439125061,64.26358133554459,42.12755560874939,14.486418664455414,0.02,0.125,0.0001966080000000001,0.027162624548873283
70,1146880,59.47236329317093,36.9401490688324,59.47236329317093,41.8098509311676,19.27763670682907,0.02,0.125,0.0001966080000000001,0.028576551395963178
71,1163264,54.27194446325302,37.170953154563904,54.27194446325302,41.579046845436096,24.47805553674698,0.02,0.125,0.0001966080000000001,0.021573060135051492
72,1179648,48.85360360145569,37.33507454395294,48.85360360145569,41.41492545604706,29.89639639854431,0.02,0.125,0.0001966080000000001,0.0167456109228624
73,1196032,43.854490518569946,37.11800038814545,43.854490518569946,41.63199961185455,34.895509481430054,0.02,0.125,0.0001966080000000001,0.01270589384221239
74,1212416,39.16761636734009,36.92168354988098,39.16761636734009,41.82831645011902,39.58238363265991,0.02,0.125,0.0001966080000000001,0.007867727091701226
75,1228800,36.72552466392517,36.72552466392517,36.16695761680603,42.02447533607483,42.58304238319397,0.02,0.125,0.0001966080000000001,0.0056235174350604215
76,1245184,36.487913727760315,36.487913727760315,33.19357097148895,42.262086272239685,45.55642902851105,0.02,0.15,0.00024576000000000014,0.00279550937325439
77,1261568,36.169297099113464,36.169297099113464,32.94813394546509,42.580702900886536,45.80186605453491,0.02,0.18,0.00030720000000000015,0.0017457252083886488
78,1277952,36.41230225563049,36.41230225563049,33.14193248748779,42.33769774436951,45.60806751251221,0.02,0.216,0.00038400000000000017,0.00033827840180720157
79,1294336,36.00668668746948,36.00668668746948,32.50850796699524,42.74331331253052,46.24149203300476,0.02,0.2592,0.0004800000000000003,0.0012276152962726883
80,1310720,35.64922273159027,35.64922273159027,32.454288601875305,43.10077726840973,46.295711398124695,0.02,0.31104,0.0005,0.0005806828802292329
81,1327104,35.90964436531067,35.90964436531067,32.3345160484314,42.84035563468933,46.4154839515686,0.02,0.37324799999999997,0.0005,0.0008962509659113493
82,1343488,35.31534135341644,35.31534135341644,32.17175364494324,43.43465864658356,46.57824635505676,0.02,0.375,0.0005,0.00382720890827386
83,1359872,35.80115497112274,35.80115497112274,31.8558669090271,42.94884502887726,46.8941330909729,0.02,0.375,0.0005,0.0021074770776976946
84,1376256,35.99724233150482,35.99724233150482,32.789266705513,42.75275766849518,45.960733294487,0.02,0.375,0.0005,0.0002873866732102215
85,1392640,35.47171711921692,35.47171711921692,31.589171886444092,43.27828288078308,47.16082811355591,0.02,0.375,0.0005,0.004417425241899764
86,1409024,35.96101760864258,35.96101760864258,32.34704792499542,42.78898239135742,46.40295207500458,0.02,0.375,0.0005,0.002486706470062927
87,1425408,35.49524903297424,35.49524903297424,33.35200309753418,43.25475096702576,45.39799690246582,0.02,0.375,0.0005,0.002373648422928909
88,1441792,35.00815391540527,35.00815391540527,33.28958213329315,43.74184608459473,45.46041786670685,0.02,0.375,0.0005,0.003891228060035701
89,1458176,34.54491853713989,34.54491853713989,32.50946760177612,44.20508146286011,46.24053239822388,0.02,0.375,0.0005,0.003892706982594518
90,1474560,34.40043091773987,34.40043091773987,32.43064343929291,44.34956908226013,46.31935656070709,0.02,0.375,0.0005,0.000270532870945317
91,1490944,34.21415150165558,34.21415150165558,32.25038409233093,44.53584849834442,46.49961590766907,0.02,0.375,0.0005,0.000515977839165771
92,1507328,34.77641403675079,34.77641403675079,32.22953140735626,43.97358596324921,46.52046859264374,0.02,0.375,0.0005,0.0027136070273741097
93,1523712,34.85718131065369,34.85718131065369,33.08456599712372,43.89281868934631,45.66543400287628,0.02,0.375,0.0005,0.00043581379264878706
94,1540096,35.41821599006653,35.41821599006653,32.577670216560364,43.33178400993347,46.172329783439636,0.02,0.375,0.0005,0.0034556502243958676
95,1556480,34.97716248035431,34.97716248035431,33.057278990745544,43.77283751964569,45.692721009254456,0.02,0.375,0.0005,0.0027613608437945915
96,1572864,35.39939880371094,35.39939880371094,32.76367545127869,43.35060119628906,45.98632454872131,0.02,0.375,0.0005,0.0019438798951114222
97,1589248,34.941080808639526,34.941080808639526,33.016804456710815,43.808919191360474,45.733195543289185,0.02,0.375,0.0005,0.002783571585109712
98,1605632,35.34945011138916,35.34945011138916,32.078460454940796,43.40054988861084,46.671539545059204,0.02,0.375,0.0005,0.0019219944440692417
99,1622016,34.98379051685333,34.98379051685333,32.379955649375916,43.76620948314667,46.370044350624084,0.02,0.375,0.0005,0.0007520316298041507
100,1638400,34.46628510951996,34.46628510951996,32.11507558822632,44.28371489048004,46.63492441177368,0.02,0.375,0.0005,0.003935241464068895
101,1654784,34.8514324426651,34.8514324426651,32.35625088214874,43.8985675573349,46.39374911785126,0.02,0.375,0.0005,0.0013680914299357028
102,1671168,35.09685754776001,35.09685754776001,32.244563698768616,43.65314245223999,46.505436301231384,0.02,0.375,0.0005,0.0004738920981708361
103,1687552,35.434866547584534,35.434866547584534,32.72487282752991,43.315133452415466,46.02512717247009,0.02,0.375,0.0005,0.0013324255799147978
104,1703936,34.889618158340454,34.889618158340454,32.18884229660034,43.860381841659546,46.56115770339966,0.02,0.375,0.0005,0.003793815513347454
105,1720320,35.35406053066254,35.35406053066254,32.18373119831085,43.39593946933746,46.56626880168915,0.02,0.375,0.0005,0.0031385770084398244
106,1736704,34.736541509628296,34.736541509628296,32.512662410736084,44.013458490371704,46.237337589263916,0.02,0.375,0.0005,0.004954162484864355
107,1753088,34.289268255233765,34.289268255233765,32.168904542922974,44.460731744766235,46.581095457077026,0.02,0.375,0.0005,0.0029917777306081917
108,1769472,34.817079305648804,34.817079305648804,32.27098047733307,43.932920694351196,46.47901952266693,0.02,0.375,0.0005,0.002871924306748497
109,1785856,34.369245767593384,34.369245767593384,32.45327532291412,44.380754232406616,46.29672467708588,0.02,0.375,0.0005,0.0021001892850222247
110,1802240,34.81682896614075,34.81682896614075,32.180405259132385,43.93317103385925,46.569594740867615,0.02,0.375,0.0005,0.0029165922857146143
111,1818624,34.73667562007904,34.73667562007904,32.327643632888794,44.01332437992096,46.422356367111206,0.02,0.375,0.0005,5.753789939717535e-05
112,1835008,34.25945997238159,34.25945997238159,32.29607105255127,44.49054002761841,46.45392894744873,0.02,0.375,0.0005,0.0033073549281311897
113,1851392,34.70940351486206,34.70940351486206,32.24536836147308,44.04059648513794,46.50463163852692,0.02,0.375,0.0005,0.0018389067962743867
114,1867776,34.79241192340851,34.79241192340851,32.724831104278564,43.95758807659149,46.025168895721436,0.02,0.375,0.0005,0.00023486595051736003
115,1884160,35.05607306957245,35.05607306957245,32.40111827850342,43.69392693042755,46.34888172149658,0.02,0.375,0.0005,0.00026259636046006564
116,1900544,35.56498050689697,35.56498050689697,32.550782561302185,43.18501949310303,46.199217438697815,0.02,0.375,0.0005,0.0028239828043751915
117,1916928,36.01933777332306,36.01933777332306,32.33498394489288,42.73066222667694,46.41501605510712,0.02,0.375,0.0005,0.002437007630487642
118,1933312,35.77594518661499,35.77594518661499,32.69896864891052,42.97405481338501,46.05103135108948,0.02,0.375,0.0005,0.00032003501445387883
119,1949696,35.52371919155121,35.52371919155121,33.119404911994934,43.22628080844879,45.630595088005066,0.02,0.375,0.0005,0.0008016631168175081
120,1966080,36.06143355369568,36.06143355369568,32.58079648017883,42.68856644630432,46.16920351982117,0.02,0.375,0.0005,0.0035160331379415766
121,1982464,35.473371148109436,35.473371148109436,32.94366657733917,43.276628851890564,45.80633342266083,0.02,0.375,0.0005,0.004576459468398753
122,1998848,35.50598680973053,35.50598680973053,32.51599133014679,43.24401319026947,46.23400866985321,0.02,0.375,0.0005,0.00010163879823039678
123,2015232,34.92320537567139,34.92320537567139,32.847166657447815,43.82679462432861,45.902833342552185,0.02,0.375,0.0005,0.004584818837884086
124,2031616,35.37950873374939,35.37950873374939,32.349536418914795,43.37049126625061,46.400463581085205,0.02,0.375,0.0005,0.0015162728569293904
125,2048000,34.90631937980652,34.90631937980652,32.23065793514252,43.84368062019348,46.51934206485748,0.02,0.375,0.0005,0.0023904844989715455
126,2064384,34.93633329868317,34.93633329868317,32.44446575641632,43.81366670131683,46.30553424358368,0.02,0.375,0.0005,0.0018113570831133075
127,2080768,35.35959780216217,35.35959780216217,32.60498106479645,43.39040219783783,46.14501893520355,0.02,0.375,0.0005,0.0019260652421166924
128,2097152,34.70044493675232,34.70044493675232,32.448742389678955,44.04955506324768,46.301257610321045,0.02,0.375,0.0005,0.006466874487898622
129,2113536,34.3733286857605,34.3733286857605,32.15462625026703,44.3766713142395,46.59537374973297,0.02,0.375,0.0005,0.0019143111948665137
130,2129920,34.09043610095978,34.09043610095978,32.09770977497101,44.65956389904022,46.65229022502899,0.02,0.375,0.0005,0.0017410841191690452
131,2146304,33.517078161239624,33.517078161239624,32.311222553253174,45.232921838760376,46.438777446746826,0.02,0.375,0.0005,0.004603893913429147
132,2162688,34.061596393585205,34.061596393585205,32.12242782115936,44.688403606414795,46.62757217884064,0.02,0.375,0.0005,0.003705945449610226
133,2179072,33.99739921092987,33.99739921092987,32.437095642089844,44.75260078907013,46.312904357910156,0.02,0.375,0.0005,0.00018630378310717787
134,2195456,33.73080551624298,33.73080551624298,32.211092710494995,45.01919448375702,46.538907289505005,0.01973134328358209,0.3738805970149254,0.0005,0.0012867693961766235
135,2211840,34.278104305267334,34.278104305267334,32.17184603214264,44.471895694732666,46.57815396785736,0.01946268656716418,0.37276119402985075,0.0005,0.003830393012276545
136,2228224,34.20654594898224,34.20654594898224,32.22331762313843,44.54345405101776,46.52668237686157,0.01919402985074627,0.3716417910447761,0.0005,3.923029532870714e-05
137,2244608,34.58972632884979,34.58972632884979,31.944880485534668,44.16027367115021,46.80511951446533,0.01892537313432836,0.3705223880597015,0.0005,0.0015574913532077517
138,2260992,34.237412214279175,34.237412214279175,32.549909353256226,44.512587785720825,46.200090646743774,0.01865671641791045,0.3694029850746269,0.0005,0.001244433680824386
139,2277376,34.7796893119812,34.7796893119812,32.005996108055115,43.9703106880188,46.744003891944885,0.018388059701492536,0.36828358208955225,0.0005,0.003978695806256383
140,2293760,35.274500250816345,35.274500250816345,32.50273525714874,43.475499749183655,46.24726474285126,0.018119402985074626,0.36716417910447763,0.0005,0.0037420183621520663
141,2310144,34.95461404323578,34.95461404323578,31.87454104423523,43.79538595676422,46.87545895576477,0.017850746268656716,0.366044776119403,0.0005,0.0007902472776720515
142,2326528,34.52038824558258,34.52038824558258,32.04294204711914,44.22961175441742,46.70705795288086,0.017582089552238805,0.3649253731343284,0.0005,0.0014312915984078245
143,2342912,33.96979331970215,33.96979331970215,32.15245068073273,44.78020668029785,46.59754931926727,0.017313432835820895,0.36380597014925375,0.0005,0.003858380021131325
144,2359296,34.393412470817566,34.393412470817566,32.31634259223938,44.356587529182434,46.43365740776062,0.017044776119402985,0.36268656716417913,0.0005,0.0025061286783170543
145,2375680,33.95281195640564,33.95281195640564,32.46280908584595,44.79718804359436,46.28719091415405,0.016776119402985075,0.36156716417910445,0.0005,0.001660226819399213
146,2392064,33.42212498188019,33.42212498188019,31.497029066085815,45.32787501811981,47.252970933914185,0.016507462686567165,0.3604477611940299,0.0005,0.004188197482744726
147,2408448,32.9403555393219,32.9403555393219,31.974539756774902,45.8096444606781,46.7754602432251,0.016238805970149255,0.35932835820895526,0.0005,0.0034763214576173595
148,2424832,33.22981059551239,33.22981059551239,31.71170711517334,45.52018940448761,47.03829288482666,0.015970149253731344,0.3582089552238806,0.0005,0.0007341175013266365
149,2441216,32.674962878227234,32.674962878227234,32.008016705513,46.075037121772766,46.741983294487,0.015701492537313434,0.357089552238806,0.0005,0.003869904215355291
150,2457600,33.199498653411865,33.199498653411865,31.92533016204834,45.550501346588135,46.82466983795166,0.015432835820895522,0.3559701492537314,0.0005,0.0033171068016486062
151,2473984,33.75187277793884,33.75187277793884,32.470322251319885,44.99812722206116,46.279677748680115,0.015164179104477612,0.3548507462686567,0.0005,0.00407191813828831
152,2490368,34.21499788761139,34.21499788761139,32.04245328903198,44.53500211238861,46.70754671096802,0.0148955223880597,0.3537313432835821,0.0005,0.0031130730568293074
153,2506752,34.64323341846466,34.64323341846466,32.38607704639435,44.10676658153534,46.36392295360565,0.01462686567164179,0.3526119402985075,0.0005,0.002036517790929793
154,2523136,35.02147853374481,35.02147853374481,32.19976782798767,43.72852146625519,46.55023217201233,0.01435820895522388,0.35149253731343283,0.0005,0.00231108369150661
155,2539520,34.46721792221069,34.46721792221069,32.299641370773315,44.28278207778931,46.450358629226685,0.01408955223880597,0.3503731343283582,0.0005,0.004135504867747386
156,2555904,34.29708540439606,34.29708540439606,32.37155735492706,44.45291459560394,46.37844264507294,0.01382089552238806,0.34925373134328364,0.0004970149253731343,0.0003511113722538539
157,2572288,33.78517985343933,33.78517985343933,32.18538522720337,44.96482014656067,46.56461477279663,0.01355223880597015,0.34813432835820896,0.0004925373134328358,0.003096163945076569
158,2588672,34.184226989746094,34.184226989746094,32.40869700908661,44.565773010253906,46.34130299091339,0.01328358208955224,0.34701492537313433,0.00048805970149253734,0.0023697287615959796
159,2605056,34.6180385351181,34.6180385351181,32.27043807506561,44.1319614648819,46.47956192493439,0.013014925373134327,0.3458955223880597,0.00048358208955223887,0.0023831363548652007
160,2621440,35.027668476104736,35.027668476104736,32.33070135116577,43.722331523895264,46.41929864883423,0.012746268656716417,0.3447761194029851,0.00047910447761194034,0.0017357353166630673
161,2637824,35.4071980714798,35.4071980714798,32.97267019748688,43.3428019285202,45.77732980251312,0.012477611940298507,0.34365671641791046,0.0004746268656716418,0.0022925458744794012
162,2654208,34.86993372440338,34.86993372440338,32.78734743595123,43.88006627559662,45.96265256404877,0.012208955223880597,0.34253731343283583,0.00047014925373134334,0.004132357195317127
163,2670592,34.345946311950684,34.345946311950684,32.395944595336914,44.404053688049316,46.354055404663086,0.011940298507462685,0.34141791044776115,0.00046567164179104475,0.004465155542379762
164,2686976,33.95949959754944,33.95949959754944,32.21677303314209,44.79050040245056,46.53322696685791,0.011671641791044775,0.3402985074626866,0.00046119402985074634,0.0019533184600845745
165,2703360,33.45254421234131,33.45254421234131,32.48635292053223,45.29745578765869,46.26364707946777,0.011402985074626865,0.33917910447761196,0.00045671641791044775,0.0038358579027885755
