update,steps,gap,gap1,gap2,e1,e2,entropy,clip_eps,lr,approx_kl
1,16384,29.238844513893127,29.034036993980408,29.238844513893127,49.71596300601959,49.51115548610687,0.02,0.25,0.0003,0.0478984051986572
2,32768,28.589693307876587,28.589693307876587,28.073302507400513,50.16030669212341,50.67669749259949,0.02,0.2,0.00023999999999999998,0.03214182301398978
3,49152,27.266541719436646,27.266541719436646,26.202503442764282,51.483458280563354,52.54749655723572,0.02,0.2,0.00023999999999999998,0.03059825555756106
4,65536,25.31354784965515,25.31354784965515,23.972651958465576,53.43645215034485,54.777348041534424,0.02,0.2,0.00023999999999999998,0.02836102359215147
5,81920,23.0698025226593,23.0698025226593,21.61831021308899,55.6801974773407,57.13168978691101,0.02,0.2,0.00023999999999999998,0.022244905182742514
6,98304,21.245596408843994,21.245596408843994,19.55810546875,57.504403591156006,59.19189453125,0.02,0.2,0.00023999999999999998,0.016607758215104695
7,114688,19.552180767059326,19.552180767059326,17.741200923919678,59.197819232940674,61.00879907608032,0.02,0.2,0.00023999999999999998,0.01340751591778826
8,131072,17.99981951713562,17.99981951713562,16.048107147216797,60.75018048286438,62.7018928527832,0.02,0.2,0.00023999999999999998,0.01169329036201816
9,147456,16.589561700820923,16.589561700820923,14.595381021499634,62.16043829917908,64.15461897850037,0.02,0.2,0.00023999999999999998,0.009515410530730151
10,163840,15.209416151046753,15.209416151046753,13.178822994232178,63.54058384895325,65.57117700576782,0.02,0.2,0.00023999999999999998,0.009701722458703443
11,180224,14.08511757850647,14.08511757850647,12.08006501197815,64.66488242149353,66.66993498802185,0.02,0.2,0.00023999999999999998,0.008665961225051432
12,196608,13.033947944641113,13.033947944641113,11.04830265045166,65.71605205535889,67.70169734954834,0.02,0.2,0.00023999999999999998,0.008589411585126073
13,212992,11.947975158691406,11.947975158691406,9.924254417419434,66.8020248413086,68.82574558258057,0.02,0.2,0.00023999999999999998,0.007213111047167331
14,229376,10.8048415184021,10.8048415184021,8.820662498474121,67.9451584815979,69.92933750152588,0.02,0.24,0.0003,0.009093185589881614
15,245760,9.887239933013916,9.887239933013916,8.107993602752686,68.86276006698608,70.64200639724731,0.02,0.24,0.0003,0.0057120173412840815
16,262144,8.906046152114868,8.906046152114868,7.176343202590942,69.84395384788513,71.57365679740906,0.02,0.288,0.00037499999999999995,0.010884608002379536
17,278528,7.827780246734619,7.827780246734619,6.0102856159210205,70.92221975326538,72.73971438407898,0.02,0.288,0.00037499999999999995,0.01100550575647503
18,294912,6.883934736251831,6.883934736251831,5.274132490158081,71.86606526374817,73.47586750984192,0.02,0.288,0.00037499999999999995,0.0075372647144831715
19,311296,5.998209714889526,5.998209714889526,4.59909200668335,72.75179028511047,74.15090799331665,0.02,0.288,0.00037499999999999995,0.0075923465890809895
20,327680,5.339715480804443,5.339715480804443,4.242984056472778,73.41028451919556,74.50701594352722,0.02,0.288,0.00037499999999999995,0.005315439065452665
21,344064,5.014387369155884,5.014387369155884,4.362640380859375,73.73561263084412,74.38735961914062,0.02,0.34559999999999996,0.00045,0.0008760322933085262
22,360448,4.527101516723633,4.527101516723633,3.9736545085906982,74.22289848327637,74.7763454914093,0.02,0.375,0.00045,0.0031527067767456174
23,376832,3.7568068504333496,3.7568068504333496,3.1754350662231445,74.99319314956665,75.57456493377686,0.02,0.375,0.00045,0.008501027664169668
24,393216,3.9427316188812256,3.937540054321289,3.9427316188812256,74.81245994567871,74.80726838111877,0.02,0.375,0.00045,0.003908252879045904
25,409600,4.234490394592285,3.734622001647949,4.234490394592285,75.01537799835205,74.51550960540771,0.02,0.375,0.00045,0.0007504993584007025
26,425984,5.079433917999268,4.079405069351196,5.079433917999268,74.6705949306488,73.67056608200073,0.02,0.375,0.00045,0.008213513367809355
27,442368,5.690882205963135,4.493645429611206,5.690882205963135,74.2563545703888,73.05911779403687,0.02,0.375,0.00045,0.005303190858103335
28,458752,5.713382959365845,4.732213020324707,5.713382959365845,74.0177869796753,73.03661704063416,0.02,0.375,0.00045,0.0016857535345479846
29,475136,4.678539037704468,4.338935613632202,4.678539037704468,74.4110643863678,74.07146096229553,0.02,0.375,0.00045,0.00866034544305876
30,491520,3.802976608276367,3.802976608276367,3.700134754180908,74.94702339172363,75.04986524581909,0.02,0.375,0.00045,0.008509621245320887
31,507904,3.300396203994751,3.300396203994751,3.107980489730835,75.44960379600525,75.64201951026917,0.02,0.375,0.00045,0.005217830534093082
32,524288,3.35286021232605,3.1071877479553223,3.35286021232605,75.64281225204468,75.39713978767395,0.02,0.375,0.00045,0.001855358120519668
33,540672,4.102460145950317,3.2715773582458496,4.102460145950317,75.47842264175415,74.64753985404968,0.02,0.375,0.00045,0.004674056370276958
34,557056,4.428032636642456,3.63744854927063,4.428032636642456,75.11255145072937,74.32196736335754,0.02,0.375,0.00045,0.0038196311215870082
35,573440,5.329117774963379,3.908059597015381,5.329117774963379,74.84194040298462,73.42088222503662,0.02,0.375,0.00045,0.005389460758306086
36,589824,6.0078418254852295,4.476842880249023,6.0078418254852295,74.27315711975098,72.74215817451477,0.02,0.375,0.00045,0.007087578775826842
37,606208,6.383994817733765,5.027834177017212,6.383994817733765,73.72216582298279,72.36600518226624,0.02,0.375,0.00045,0.006393894355278462
38,622592,6.835976839065552,5.669597387313843,6.835976839065552,73.08040261268616,71.91402316093445,0.02,0.375,0.00045,0.00891449155169539
39,638976,7.064757347106934,6.207880973815918,7.064757347106934,72.54211902618408,71.68524265289307,0.02,0.375,0.00045,0.005343305674614385
40,655360,6.740603446960449,6.368271112442017,6.740603446960449,72.38172888755798,72.00939655303955,0.02,0.375,0.00045,0.0021882624831050636
41,671744,6.9551682472229,6.926409006118774,6.9551682472229,71.82359099388123,71.7948317527771,0.02,0.375,0.00045,0.004995258801500313
42,688128,6.636867523193359,6.636867523193359,4.919288158416748,72.11313247680664,73.83071184158325,0.02,0.375,0.00045,0.017110471992054954
43,704512,5.97780704498291,5.97780704498291,2.7812695503234863,72.77219295501709,75.96873044967651,0.02,0.375,0.00045,0.047043962054885924
44,720896,5.3858911991119385,5.3858911991119385,1.9369995594024658,73.36410880088806,76.81300044059753,0.02,0.30000000000000004,0.00036,0.015077352349180728
45,737280,4.815045595169067,4.815045595169067,1.4713740348815918,73.93495440483093,77.27862596511841,0.02,0.30000000000000004,0.00036,0.008743441989645362
46,753664,4.261801242828369,4.261801242828369,1.0287022590637207,74.48819875717163,77.72129774093628,0.02,0.30000000000000004,0.00036,0.0075024949386715886
47,770048,3.6804771423339844,3.6804771423339844,0.4184997081756592,75.06952285766602,78.33150029182434,0.02,0.30000000000000004,0.00036,0.009001529938541353
48,786432,3.165034055709839,3.165034055709839,0.46379923820495605,75.58496594429016,78.28620076179504,0.02,0.30000000000000004,0.00036,0.004803282581269741
49,802816,2.548215389251709,2.548215389251709,0.25043249130249023,76.20178461074829,78.49956750869751,0.02,0.36000000000000004,0.00045,0.008619849593378604
50,819200,1.983407735824585,1.983407735824585,0.2116835117340088,76.76659226417542,78.53831648826599,0.02,0.36000000000000004,0.00045,0.0051350606139749285
51,835584,1.3519322872161865,1.3519322872161865,0.3989601135253906,77.39806771278381,79.14896011352539,0.02,0.375,0.00045,0.00913003315217793
52,851968,0.839993953704834,0.839993953704834,0.4720890522003174,77.91000604629517,79.22208905220032,0.02,0.375,0.00045,0.005351154878735542
53,868352,0.7312095165252686,0.7312095165252686,0.16776084899902344,78.01879048347473,78.58223915100098,0.02,0.375,0.00045,0.007871878612786532
54,884736,1.2078320980072021,1.2078320980072021,0.9197032451629639,77.5421679019928,77.83029675483704,0.02,0.375,0.00045,0.01136474423110485
55,901120,1.667395830154419,1.667395830154419,1.5878355503082275,77.08260416984558,77.16216444969177,0.02,0.375,0.00045,0.010530182253569364
56,917504,2.237025499343872,2.0620858669281006,2.237025499343872,76.6879141330719,76.51297450065613,0.02,0.375,0.00045,0.00762552518863231
57,933888,2.4693405628204346,2.182689905166626,2.4693405628204346,76.56731009483337,76.28065943717957,0.02,0.375,0.00045,0.0020865030819550157
58,950272,2.441225051879883,1.786646842956543,2.441225051879883,76.96335315704346,76.30877494812012,0.02,0.375,0.00045,0.002767505683004856
59,966656,2.666494846343994,1.8906092643737793,2.666494846343994,76.85939073562622,76.083505153656,0.02,0.375,0.00045,0.0033705761888995767
60,983040,2.947673797607422,1.9411897659301758,2.947673797607422,76.80881023406982,75.80232620239258,0.02,0.375,0.00045,0.0030163718736730518
61,999424,3.701791763305664,2.4211978912353516,3.701791763305664,76.32880210876465,75.04820823669434,0.02,0.375,0.00045,0.01048640931257978
62,1015808,4.444006681442261,2.949622869491577,4.444006681442261,75.80037713050842,74.30599331855774,0.02,0.375,0.00045,0.011330865568015724
63,1032192,5.298081636428833,3.329674005508423,5.298081636428833,75.42032599449158,73.45191836357117,0.02,0.375,0.00045,0.011379420792218297
64,1048576,6.4417219161987305,3.791729211807251,6.4417219161987305,74.95827078819275,72.30827808380127,0.02,0.375,0.00045,0.013474155016592704
65,1064960,12.010774612426758,4.336366653442383,12.010774612426758,74.41363334655762,66.73922538757324,0.02,0.375,0.00045,0.0853205249615712
66,1081344,34.3458092212677,4.875067472457886,34.3458092212677,73.87493252754211,44.4041907787323,0.02,0.30000000000000004,0.00036,0.3020406333045685
