lr,steps,grad_eps,tol,num_samples,init_perturb,status,mean_gap,worst_gap,worst_q,mean_symmetry_gap,mean_iterations,robustness_score,per_q_details,q_values,quality_dist
0.03,3000,0.2,1e-05,32,0.5,success,0.3574915175664586,0.4065204874690309,55.0,0.46526504590994006,3000.0,0.6417927508432543,"{'q_25.0': {'e1': 87.10106946631758, 'e2': 87.56633451222764, 'theoretical': 87.5, 'max_gap': 0.3989305336824174, 'gap_e1': 0.3989305336824174, 'gap_e2': 0.06633451222764108, 'symmetry_gap': 0.46526504591005846}, 'q_40.0': {'e1': 54.48925848563781, 'e2': 54.95452353154793, 'theoretical': 54.6875, 'max_gap': 0.26702353154792746, 'gap_e1': 0.19824151436218784, 'gap_e2': 0.26702353154792746, 'symmetry_gap': 0.4652650459101153}, 'q_55.0': {'e1': 39.71398271428665, 'e2': 40.1792477601963, 'theoretical': 39.772727272727266, 'max_gap': 0.4065204874690309, 'gap_e1': 0.058744558440615435, 'gap_e2': 0.4065204874690309, 'symmetry_gap': 0.46526504590964635}}","25.0,40.0,55.0",{'Excellent': 3}
0.03,3000,0.2,1e-05,32,1.0,success,0.6872210510206619,0.898948417953477,25.0,0.9305300918200388,3000.0,1.345611952645812,"{'q_25.0': {'e1': 86.60105158204652, 'e2': 87.53158167386665, 'theoretical': 87.5, 'max_gap': 0.898948417953477, 'gap_e1': 0.898948417953477, 'gap_e2': 0.031581673866654114, 'symmetry_gap': 0.9305300918201311}, 'q_40.0': {'e1': 54.135814260827445, 'e2': 55.06634435264743, 'theoretical': 54.6875, 'max_gap': 0.5516857391725551, 'gap_e1': 0.5516857391725551, 'gap_e2': 0.3788443526474268, 'symmetry_gap': 0.9305300918199819}, 'q_55.0': {'e1': 39.16169827679131, 'e2': 40.092228368611316, 'theoretical': 39.772727272727266, 'max_gap': 0.6110289959359534, 'gap_e1': 0.6110289959359534, 'gap_e2': 0.31950109588404985, 'symmetry_gap': 0.9305300918200032}}","25.0,40.0,55.0",{'Good': 3}
0.03,3000,0.2,1e-05,32,2.0,success,1.2064638382351542,1.510174948139607,25.0,1.8610601836400893,3000.0,2.309512885621193,"{'q_25.0': {'e1': 85.9898250518604, 'e2': 87.85088523550077, 'theoretical': 87.5, 'max_gap': 1.510174948139607, 'gap_e1': 1.510174948139607, 'gap_e2': 0.350885235500769, 'symmetry_gap': 1.861060183640376}, 'q_40.0': {'e1': 53.67275963357371, 'e2': 55.533819817213306, 'theoretical': 54.6875, 'max_gap': 1.0147403664262882, 'gap_e1': 1.0147403664262882, 'gap_e2': 0.8463198172133062, 'symmetry_gap': 1.8610601836395944}, 'q_55.0': {'e1': 38.6782510725877, 'e2': 40.539311256228, 'theoretical': 39.772727272727266, 'max_gap': 1.0944762001395674, 'gap_e1': 1.0944762001395674, 'gap_e2': 0.7665839835007304, 'symmetry_gap': 1.8610601836402978}}","25.0,40.0,55.0",{'Fair': 3}
0.03,3000,0.2,1e-05,32,3.0,success,1.7546828750971528,2.0628137835441436,25.0,2.7915902754601425,3000.0,3.229314248638734,"{'q_25.0': {'e1': 85.43718621645586, 'e2': 88.22877649191643, 'theoretical': 87.5, 'max_gap': 2.0628137835441436, 'gap_e1': 2.0628137835441436, 'gap_e2': 0.7287764919164346, 'symmetry_gap': 2.791590275460578}, 'q_40.0': {'e1': 52.973929004792566, 'e2': 55.76551928025246, 'theoretical': 54.6875, 'max_gap': 1.7135709952074336, 'gap_e1': 1.7135709952074336, 'gap_e2': 1.0780192802524624, 'symmetry_gap': 2.791590275459896}, 'q_55.0': {'e1': 38.468800843807195, 'e2': 41.26039111926715, 'theoretical': 39.772727272727266, 'max_gap': 1.4876638465398813, 'gap_e1': 1.3039264289200716, 'gap_e2': 1.4876638465398813, 'symmetry_gap': 2.791590275459953}}","25.0,40.0,55.0",{'Fair': 3}
0.03,3000,0.2,1e-05,64,0.5,success,0.3162446251691122,0.3809934496343885,25.0,0.46526504591004897,3000.0,0.5956422668099496,"{'q_25.0': {'e1': 87.11900655036561, 'e2': 87.58427159627571, 'theoretical': 87.5, 'max_gap': 0.3809934496343885, 'gap_e1': 0.3809934496343885, 'gap_e2': 0.08427159627571257, 'symmetry_gap': 0.4652650459101011}, 'q_40.0': {'e1': 54.399760221896, 'e2': 54.86502526780601, 'theoretical': 54.6875, 'max_gap': 0.2877397781039974, 'gap_e1': 0.2877397781039974, 'gap_e2': 0.1775252678060113, 'symmetry_gap': 0.4652650459100087}, 'q_55.0': {'e1': 39.492726624958316, 'e2': 39.95799167086835, 'theoretical': 39.772727272727266, 'max_gap': 0.28000064776895073, 'gap_e1': 0.28000064776895073, 'gap_e2': 0.18526439814108642, 'symmetry_gap': 0.46526504591003714}}","25.0,40.0,55.0",{'Excellent': 3}
0.03,3000,0.2,1e-05,64,1.0,success,0.617688555189036,0.6687458110410773,25.0,0.9305300918199393,3000.0,1.0806430978175892,"{'q_25.0': {'e1': 86.83125418895892, 'e2': 87.7617842807788, 'theoretical': 87.5, 'max_gap': 0.6687458110410773, 'gap_e1': 0.6687458110410773, 'gap_e2': 0.261784280778798, 'symmetry_gap': 0.9305300918198753}, 'q_40.0': {'e1': 54.12326294980215, 'e2': 55.053793041621894, 'theoretical': 54.6875, 'max_gap': 0.5642370501978533, 'gap_e1': 0.5642370501978533, 'gap_e2': 0.36629304162189413, 'symmetry_gap': 0.9305300918197474}, 'q_55.0': {'e1': 39.15264446839909, 'e2': 40.083174560219284, 'theoretical': 39.772727272727266, 'max_gap': 0.6200828043281774, 'gap_e1': 0.6200828043281774, 'gap_e2': 0.31044728749201767, 'symmetry_gap': 0.9305300918201951}}","25.0,40.0,55.0",{'Good': 3}
0.03,3000,0.2,1e-05,64,2.0,success,1.0793599166968615,1.2423079406446789,25.0,1.8610601836399592,3000.0,1.9780939173571057,"{'q_25.0': {'e1': 86.25769205935532, 'e2': 88.1187522429953, 'theoretical': 87.5, 'max_gap': 1.2423079406446789, 'gap_e1': 1.2423079406446789, 'gap_e2': 0.6187522429952992, 'symmetry_gap': 1.861060183639978}, 'q_40.0': {'e1': 53.72240615438999, 'e2': 55.58346633802993, 'theoretical': 54.6875, 'max_gap': 0.9650938456100135, 'gap_e1': 0.9650938456100135, 'gap_e2': 0.895966338029929, 'symmetry_gap': 1.8610601836399425}, 'q_55.0': {'e1': 38.742049308891374, 'e2': 40.60310949253133, 'theoretical': 39.772727272727266, 'max_gap': 1.0306779638358918, 'gap_e1': 1.0306779638358918, 'gap_e2': 0.8303822198040649, 'symmetry_gap': 1.8610601836399567}}","25.0,40.0,55.0","{'Fair': 2, 'Good': 1}"
0.03,3000,0.2,1e-05,64,3.0,success,1.4949915425205589,1.5613528588356473,25.0,2.79159027545987,3000.0,2.5980076576419133,"{'q_25.0': {'e1': 85.93864714116435, 'e2': 88.73023741662388, 'theoretical': 87.5, 'max_gap': 1.5613528588356473, 'gap_e1': 1.5613528588356473, 'gap_e2': 1.2302374166238792, 'symmetry_gap': 2.7915902754595265}, 'q_40.0': {'e1': 53.22131334163492, 'e2': 56.012903617095006, 'theoretical': 54.6875, 'max_gap': 1.466186658365082, 'gap_e1': 1.466186658365082, 'gap_e2': 1.3254036170950059, 'symmetry_gap': 2.791590275460088}, 'q_55.0': {'e1': 38.31529216236632, 'e2': 41.106882437826314, 'theoretical': 39.772727272727266, 'max_gap': 1.4574351103609473, 'gap_e1': 1.4574351103609473, 'gap_e2': 1.3341551650990482, 'symmetry_gap': 2.7915902754599955}}","25.0,40.0,55.0",{'Fair': 3}
0.03,3000,0.2,1e-05,128,0.5,success,0.26291375248367643,0.26690477021087844,55.0,0.46526504590985,3000.0,0.45488815104370167,"{'q_25.0': {'e1': 87.29363768707667, 'e2': 87.75890273298646, 'theoretical': 87.5, 'max_gap': 0.2589027329864564, 'gap_e1': 0.20636231292333207, 'gap_e2': 0.2589027329864564, 'symmetry_gap': 0.46526504590978845}, 'q_40.0': {'e1': 54.424566245746306, 'e2': 54.88983129165628, 'theoretical': 54.6875, 'max_gap': 0.2629337542536945, 'gap_e1': 0.2629337542536945, 'gap_e2': 0.20233129165627872, 'symmetry_gap': 0.4652650459099732}, 'q_55.0': {'e1': 39.50582250251639, 'e2': 39.971087548426176, 'theoretical': 39.772727272727266, 'max_gap': 0.26690477021087844, 'gap_e1': 0.26690477021087844, 'gap_e2': 0.19836027569891002, 'symmetry_gap': 0.46526504590978845}}","25.0,40.0,55.0",{'Excellent': 3}
0.03,3000,0.2,1e-05,128,1.0,success,0.5939980994009062,0.7344820367227385,25.0,0.9305300918201146,3000.0,1.134534095605203,"{'q_25.0': {'e1': 86.76551796327726, 'e2': 87.6960480550976, 'theoretical': 87.5, 'max_gap': 0.7344820367227385, 'gap_e1': 0.7344820367227385, 'gap_e2': 0.1960480550976058, 'symmetry_gap': 0.9305300918203443}, 'q_40.0': {'e1': 54.31591038392005, 'e2': 55.24644047574002, 'theoretical': 54.6875, 'max_gap': 0.5589404757400231, 'gap_e1': 0.37158961607995167, 'gap_e2': 0.5589404757400231, 'symmetry_gap': 0.9305300918199748}, 'q_55.0': {'e1': 39.3307689666472, 'e2': 40.26129905846722, 'theoretical': 39.772727272727266, 'max_gap': 0.48857178573995697, 'gap_e1': 0.4419583060800676, 'gap_e2': 0.48857178573995697, 'symmetry_gap': 0.9305300918200246}}","25.0,40.0,55.0","{'Good': 2, 'Excellent': 1}"
0.03,3000,0.2,1e-05,128,2.0,success,1.0556935885146264,1.100370211940671,25.0,1.8610601836399425,3000.0,1.8243230245619784,"{'q_25.0': {'e1': 86.39962978805933, 'e2': 88.26068997169943, 'theoretical': 87.5, 'max_gap': 1.100370211940671, 'gap_e1': 1.100370211940671, 'gap_e2': 0.7606899716994349, 'symmetry_gap': 1.861060183640106}, 'q_40.0': {'e1': 53.61244154159934, 'e2': 55.47350172523916, 'theoretical': 54.6875, 'max_gap': 1.0750584584006617, 'gap_e1': 1.0750584584006617, 'gap_e2': 0.78600172523916, 'symmetry_gap': 1.8610601836398217}, 'q_55.0': {'e1': 38.78107517752472, 'e2': 40.64213536116462, 'theoretical': 39.772727272727266, 'max_gap': 0.9916520952025465, 'gap_e1': 0.9916520952025465, 'gap_e2': 0.8694080884373534, 'symmetry_gap': 1.8610601836399}}","25.0,40.0,55.0","{'Fair': 2, 'Good': 1}"
0.03,3000,0.2,1e-05,128,3.0,success,1.598899300447023,1.7544286842736199,25.0,2.791590275459827,3000.0,2.843037362043114,"{'q_25.0': {'e1': 85.74557131572638, 'e2': 88.53716159118599, 'theoretical': 87.5, 'max_gap': 1.7544286842736199, 'gap_e1': 1.7544286842736199, 'gap_e2': 1.037161591185992, 'symmetry_gap': 2.791590275459612}, 'q_40.0': {'e1': 53.13705470454908, 'e2': 55.92864498000893, 'theoretical': 54.6875, 'max_gap': 1.5504452954509205, 'gap_e1': 1.5504452954509205, 'gap_e2': 1.241144980008933, 'symmetry_gap': 2.7915902754598534}, 'q_55.0': {'e1': 38.28090335111074, 'e2': 41.072493626570754, 'theoretical': 39.772727272727266, 'max_gap': 1.491823921616529, 'gap_e1': 1.491823921616529, 'gap_e2': 1.2997663538434878, 'symmetry_gap': 2.791590275460017}}","25.0,40.0,55.0",{'Fair': 3}
0.03,3000,0.2,1e-05,256,0.5,success,0.28142795923534436,0.34776194565344554,25.0,0.4652650459102337,3000.0,0.5450024298621411,"{'q_25.0': {'e1': 87.15223805434655, 'e2': 87.61750310025693, 'theoretical': 87.5, 'max_gap': 0.34776194565344554, 'gap_e1': 0.34776194565344554, 'gap_e2': 0.11750310025692556, 'symmetry_gap': 0.4652650459103711}, 'q_40.0': {'e1': 54.4581516477991, 'e2': 54.92341669370942, 'theoretical': 54.6875, 'max_gap': 0.23591669370942014, 'gap_e1': 0.22934835220090122, 'gap_e2': 0.23591669370942014, 'symmetry_gap': 0.46526504591032136}, 'q_55.0': {'e1': 39.568067465160425, 'e2': 40.033332511070434, 'theoretical': 39.772727272727266, 'max_gap': 0.2606052383431674, 'gap_e1': 0.20465980756684132, 'gap_e2': 0.2606052383431674, 'symmetry_gap': 0.4652650459100087}}","25.0,40.0,55.0",{'Excellent': 3}
0.03,3000,0.2,1e-05,256,1.0,success,0.5417146295945466,0.5689322660349632,25.0,0.9305300918201359,3000.0,0.9428425900142501,"{'q_25.0': {'e1': 86.93106773396504, 'e2': 87.86159782578551, 'theoretical': 87.5, 'max_gap': 0.5689322660349632, 'gap_e1': 0.5689322660349632, 'gap_e2': 0.36159782578550903, 'symmetry_gap': 0.9305300918204722}, 'q_40.0': {'e1': 54.159492029874315, 'e2': 55.090022121694446, 'theoretical': 54.6875, 'max_gap': 0.5280079701256852, 'gap_e1': 0.5280079701256852, 'gap_e2': 0.4025221216944459, 'symmetry_gap': 0.9305300918201311}, 'q_55.0': {'e1': 39.244523620104275, 'e2': 40.17505371192408, 'theoretical': 39.772727272727266, 'max_gap': 0.5282036526229916, 'gap_e1': 0.5282036526229916, 'gap_e2': 0.40232643919681266, 'symmetry_gap': 0.9305300918198043}}","25.0,40.0,55.0",{'Good': 3}
0.03,3000,0.2,1e-05,256,2.0,success,0.9999618123469389,1.0077646913766642,25.0,1.8610601836401226,3000.0,1.703851615914146,"{'q_25.0': {'e1': 86.49223530862334, 'e2': 88.35329549226358, 'theoretical': 87.5, 'max_gap': 1.0077646913766642, 'gap_e1': 1.0077646913766642, 'gap_e2': 0.8532954922635838, 'symmetry_gap': 1.861060183640248}, 'q_40.0': {'e1': 53.68737214754753, 'e2': 55.5484323311875, 'theoretical': 54.6875, 'max_gap': 1.0001278524524722, 'gap_e1': 1.0001278524524722, 'gap_e2': 0.8609323311874988, 'symmetry_gap': 1.861060183639971}, 'q_55.0': {'e1': 38.780734379515586, 'e2': 40.641794563155734, 'theoretical': 39.772727272727266, 'max_gap': 0.9919928932116804, 'gap_e1': 0.9919928932116804, 'gap_e2': 0.8690672904284682, 'symmetry_gap': 1.8610601836401486}}","25.0,40.0,55.0","{'Fair': 2, 'Good': 1}"
0.03,3000,0.2,1e-05,256,3.0,success,1.5583822036780905,1.7077299893857116,25.0,2.791590275460109,3000.0,2.7760801187707673,"{'q_25.0': {'e1': 85.79227001061429, 'e2': 88.58386028607465, 'theoretical': 87.5, 'max_gap': 1.7077299893857116, 'gap_e1': 1.7077299893857116, 'gap_e2': 1.0838602860746533, 'symmetry_gap': 2.791590275460365}, 'q_40.0': {'e1': 53.15574663185033, 'e2': 55.94733690731018, 'theoretical': 54.6875, 'max_gap': 1.5317533681496727, 'gap_e1': 1.5317533681496727, 'gap_e2': 1.2598369073101807, 'symmetry_gap': 2.7915902754598534}, 'q_55.0': {'e1': 38.33706401922838, 'e2': 41.12865429468849, 'theoretical': 39.772727272727266, 'max_gap': 1.4356632534988876, 'gap_e1': 1.4356632534988876, 'gap_e2': 1.3559270219612216, 'symmetry_gap': 2.791590275460109}}","25.0,40.0,55.0",{'Fair': 3}
0.03,3000,0.2,0.0001,16,0.5,success,0.37376767615296796,0.510016760843925,25.0,0.46526504591006085,3000.0,0.7534271035114151,"{'q_25.0': {'e1': 87.54475171493414, 'e2': 88.01001676084392, 'theoretical': 87.5, 'max_gap': 0.510016760843925, 'gap_e1': 0.044751714934136544, 'gap_e2': 0.510016760843925, 'symmetry_gap': 0.46526504590978845}, 'q_40.0': {'e1': 54.38008403588762, 'e2': 54.84534908179793, 'theoretical': 54.6875, 'max_gap': 0.3074159641123799, 'gap_e1': 0.3074159641123799, 'gap_e2': 0.15784908179792723, 'symmetry_gap': 0.46526504591030715}, 'q_55.0': {'e1': 39.61133253031978, 'e2': 40.076597576229865, 'theoretical': 39.772727272727266, 'max_gap': 0.3038703035025989, 'gap_e1': 0.16139474240748797, 'gap_e2': 0.3038703035025989, 'symmetry_gap': 0.4652650459100869}}","25.0,40.0,55.0","{'Good': 1, 'Excellent': 2}"
0.03,3000,0.2,0.0001,16,1.0,success,0.8798384660034984,1.109654250743553,40.0,0.9305300918200695,3000.0,1.6526264929273091,"{'q_25.0': {'e1': 86.8827207617696, 'e2': 87.81325085358966, 'theoretical': 87.5, 'max_gap': 0.6172792382303953, 'gap_e1': 0.6172792382303953, 'gap_e2': 0.31325085358966476, 'symmetry_gap': 0.9305300918200601}, 'q_40.0': {'e1': 54.86662415892343, 'e2': 55.79715425074355, 'theoretical': 54.6875, 'max_gap': 1.109654250743553, 'gap_e1': 0.17912415892342892, 'gap_e2': 1.109654250743553, 'symmetry_gap': 0.930530091820124}, 'q_55.0': {'e1': 38.86014536369072, 'e2': 39.790675455510744, 'theoretical': 39.772727272727266, 'max_gap': 0.9125819090365468, 'gap_e1': 0.9125819090365468, 'gap_e2': 0.017948182783477762, 'symmetry_gap': 0.9305300918200246}}","25.0,40.0,55.0","{'Good': 2, 'Fair': 1}"
0.03,3000,0.2,0.0001,16,2.0,success,1.1957208725954278,1.451044497732866,25.0,1.8610601836399685,3000.0,2.2450109523945763,"{'q_25.0': {'e1': 86.04895550226713, 'e2': 87.91001568590715, 'theoretical': 87.5, 'max_gap': 1.451044497732866, 'gap_e1': 1.451044497732866, 'gap_e2': 0.41001568590715465, 'symmetry_gap': 1.8610601836400207}, 'q_40.0': {'e1': 53.98831381781682, 'e2': 55.84937400145689, 'theoretical': 54.6875, 'max_gap': 1.1618740014568871, 'gap_e1': 0.6991861821831833, 'gap_e2': 1.1618740014568871, 'symmetry_gap': 1.8610601836400704}, 'q_55.0': {'e1': 38.88591120768398, 'e2': 40.7469713913238, 'theoretical': 39.772727272727266, 'max_gap': 0.9742441185965305, 'gap_e1': 0.8868160650432841, 'gap_e2': 0.9742441185965305, 'symmetry_gap': 1.8610601836398146}}","25.0,40.0,55.0","{'Fair': 2, 'Good': 1}"
0.03,3000,0.2,0.0001,16,3.0,success,1.7305817366040845,2.0548684779749493,25.0,2.791590275460296,3000.0,3.209318373823021,"{'q_25.0': {'e1': 85.44513152202505, 'e2': 88.2367217974854, 'theoretical': 87.5, 'max_gap': 2.0548684779749493, 'gap_e1': 2.0548684779749493, 'gap_e2': 0.7367217974854015, 'symmetry_gap': 2.7915902754603508}, 'q_40.0': {'e1': 52.98173743782991, 'e2': 55.77332771329014, 'theoretical': 54.6875, 'max_gap': 1.7057625621700865, 'gap_e1': 1.7057625621700865, 'gap_e2': 1.0858277132901435, 'symmetry_gap': 2.79159027546023}, 'q_55.0': {'e1': 38.34161310306005, 'e2': 41.133203378520356, 'theoretical': 39.772727272727266, 'max_gap': 1.431114169667218, 'gap_e1': 1.431114169667218, 'gap_e2': 1.36047610579309, 'symmetry_gap': 2.791590275460308}}","25.0,40.0,55.0",{'Fair': 3}
0.03,3000,0.2,0.0001,32,0.5,success,0.3574915175664586,0.4065204874690309,55.0,0.46526504590994006,3000.0,0.6417927508432543,"{'q_25.0': {'e1': 87.10106946631758, 'e2': 87.56633451222764, 'theoretical': 87.5, 'max_gap': 0.3989305336824174, 'gap_e1': 0.3989305336824174, 'gap_e2': 0.06633451222764108, 'symmetry_gap': 0.46526504591005846}, 'q_40.0': {'e1': 54.48925848563781, 'e2': 54.95452353154793, 'theoretical': 54.6875, 'max_gap': 0.26702353154792746, 'gap_e1': 0.19824151436218784, 'gap_e2': 0.26702353154792746, 'symmetry_gap': 0.4652650459101153}, 'q_55.0': {'e1': 39.71398271428665, 'e2': 40.1792477601963, 'theoretical': 39.772727272727266, 'max_gap': 0.4065204874690309, 'gap_e1': 0.058744558440615435, 'gap_e2': 0.4065204874690309, 'symmetry_gap': 0.46526504590964635}}","25.0,40.0,55.0",{'Excellent': 3}
0.03,3000,0.2,0.0001,32,1.0,success,0.6872210510206619,0.898948417953477,25.0,0.9305300918200388,3000.0,1.345611952645812,"{'q_25.0': {'e1': 86.60105158204652, 'e2': 87.53158167386665, 'theoretical': 87.5, 'max_gap': 0.898948417953477, 'gap_e1': 0.898948417953477, 'gap_e2': 0.031581673866654114, 'symmetry_gap': 0.9305300918201311}, 'q_40.0': {'e1': 54.135814260827445, 'e2': 55.06634435264743, 'theoretical': 54.6875, 'max_gap': 0.5516857391725551, 'gap_e1': 0.5516857391725551, 'gap_e2': 0.3788443526474268, 'symmetry_gap': 0.9305300918199819}, 'q_55.0': {'e1': 39.16169827679131, 'e2': 40.092228368611316, 'theoretical': 39.772727272727266, 'max_gap': 0.6110289959359534, 'gap_e1': 0.6110289959359534, 'gap_e2': 0.31950109588404985, 'symmetry_gap': 0.9305300918200032}}","25.0,40.0,55.0",{'Good': 3}
0.03,3000,0.2,0.0001,32,2.0,success,1.2064638382351542,1.510174948139607,25.0,1.8610601836400893,3000.0,2.309512885621193,"{'q_25.0': {'e1': 85.9898250518604, 'e2': 87.85088523550077, 'theoretical': 87.5, 'max_gap': 1.510174948139607, 'gap_e1': 1.510174948139607, 'gap_e2': 0.350885235500769, 'symmetry_gap': 1.861060183640376}, 'q_40.0': {'e1': 53.67275963357371, 'e2': 55.533819817213306, 'theoretical': 54.6875, 'max_gap': 1.0147403664262882, 'gap_e1': 1.0147403664262882, 'gap_e2': 0.8463198172133062, 'symmetry_gap': 1.8610601836395944}, 'q_55.0': {'e1': 38.6782510725877, 'e2': 40.539311256228, 'theoretical': 39.772727272727266, 'max_gap': 1.0944762001395674, 'gap_e1': 1.0944762001395674, 'gap_e2': 0.7665839835007304, 'symmetry_gap': 1.8610601836402978}}","25.0,40.0,55.0",{'Fair': 3}
0.03,3000,0.2,0.0001,32,3.0,success,1.7546828750971528,2.0628137835441436,25.0,2.7915902754601425,3000.0,3.229314248638734,"{'q_25.0': {'e1': 85.43718621645586, 'e2': 88.22877649191643, 'theoretical': 87.5, 'max_gap': 2.0628137835441436, 'gap_e1': 2.0628137835441436, 'gap_e2': 0.7287764919164346, 'symmetry_gap': 2.791590275460578}, 'q_40.0': {'e1': 52.973929004792566, 'e2': 55.76551928025246, 'theoretical': 54.6875, 'max_gap': 1.7135709952074336, 'gap_e1': 1.7135709952074336, 'gap_e2': 1.0780192802524624, 'symmetry_gap': 2.791590275459896}, 'q_55.0': {'e1': 38.468800843807195, 'e2': 41.26039111926715, 'theoretical': 39.772727272727266, 'max_gap': 1.4876638465398813, 'gap_e1': 1.3039264289200716, 'gap_e2': 1.4876638465398813, 'symmetry_gap': 2.791590275459953}}","25.0,40.0,55.0",{'Fair': 3}
0.03,3000,0.2,0.0001,64,0.5,success,0.3162446251691122,0.3809934496343885,25.0,0.46526504591004897,3000.0,0.5956422668099496,"{'q_25.0': {'e1': 87.11900655036561, 'e2': 87.58427159627571, 'theoretical': 87.5, 'max_gap': 0.3809934496343885, 'gap_e1': 0.3809934496343885, 'gap_e2': 0.08427159627571257, 'symmetry_gap': 0.4652650459101011}, 'q_40.0': {'e1': 54.399760221896, 'e2': 54.86502526780601, 'theoretical': 54.6875, 'max_gap': 0.2877397781039974, 'gap_e1': 0.2877397781039974, 'gap_e2': 0.1775252678060113, 'symmetry_gap': 0.4652650459100087}, 'q_55.0': {'e1': 39.492726624958316, 'e2': 39.95799167086835, 'theoretical': 39.772727272727266, 'max_gap': 0.28000064776895073, 'gap_e1': 0.28000064776895073, 'gap_e2': 0.18526439814108642, 'symmetry_gap': 0.46526504591003714}}","25.0,40.0,55.0",{'Excellent': 3}
0.03,3000,0.2,0.0001,64,1.0,success,0.617688555189036,0.6687458110410773,25.0,0.9305300918199393,3000.0,1.0806430978175892,"{'q_25.0': {'e1': 86.83125418895892, 'e2': 87.7617842807788, 'theoretical': 87.5, 'max_gap': 0.6687458110410773, 'gap_e1': 0.6687458110410773, 'gap_e2': 0.261784280778798, 'symmetry_gap': 0.9305300918198753}, 'q_40.0': {'e1': 54.12326294980215, 'e2': 55.053793041621894, 'theoretical': 54.6875, 'max_gap': 0.5642370501978533, 'gap_e1': 0.5642370501978533, 'gap_e2': 0.36629304162189413, 'symmetry_gap': 0.9305300918197474}, 'q_55.0': {'e1': 39.15264446839909, 'e2': 40.083174560219284, 'theoretical': 39.772727272727266, 'max_gap': 0.6200828043281774, 'gap_e1': 0.6200828043281774, 'gap_e2': 0.31044728749201767, 'symmetry_gap': 0.9305300918201951}}","25.0,40.0,55.0",{'Good': 3}
0.03,3000,0.2,0.0001,64,2.0,success,1.0793599166968615,1.2423079406446789,25.0,1.8610601836399592,3000.0,1.9780939173571057,"{'q_25.0': {'e1': 86.25769205935532, 'e2': 88.1187522429953, 'theoretical': 87.5, 'max_gap': 1.2423079406446789, 'gap_e1': 1.2423079406446789, 'gap_e2': 0.6187522429952992, 'symmetry_gap': 1.861060183639978}, 'q_40.0': {'e1': 53.72240615438999, 'e2': 55.58346633802993, 'theoretical': 54.6875, 'max_gap': 0.9650938456100135, 'gap_e1': 0.9650938456100135, 'gap_e2': 0.895966338029929, 'symmetry_gap': 1.8610601836399425}, 'q_55.0': {'e1': 38.742049308891374, 'e2': 40.60310949253133, 'theoretical': 39.772727272727266, 'max_gap': 1.0306779638358918, 'gap_e1': 1.0306779638358918, 'gap_e2': 0.8303822198040649, 'symmetry_gap': 1.8610601836399567}}","25.0,40.0,55.0","{'Fair': 2, 'Good': 1}"
0.03,3000,0.2,0.0001,64,3.0,success,1.4949915425205589,1.5613528588356473,25.0,2.79159027545987,3000.0,2.5980076576419133,"{'q_25.0': {'e1': 85.93864714116435, 'e2': 88.73023741662388, 'theoretical': 87.5, 'max_gap': 1.5613528588356473, 'gap_e1': 1.5613528588356473, 'gap_e2': 1.2302374166238792, 'symmetry_gap': 2.7915902754595265}, 'q_40.0': {'e1': 53.22131334163492, 'e2': 56.012903617095006, 'theoretical': 54.6875, 'max_gap': 1.466186658365082, 'gap_e1': 1.466186658365082, 'gap_e2': 1.3254036170950059, 'symmetry_gap': 2.791590275460088}, 'q_55.0': {'e1': 38.31529216236632, 'e2': 41.106882437826314, 'theoretical': 39.772727272727266, 'max_gap': 1.4574351103609473, 'gap_e1': 1.4574351103609473, 'gap_e2': 1.3341551650990482, 'symmetry_gap': 2.7915902754599955}}","25.0,40.0,55.0",{'Fair': 3}
0.03,3000,0.2,0.0001,128,0.5,success,0.25996058107152226,0.26690477021087844,55.0,0.47683936393991644,2000.3333333333333,0.45123677491840897,"{'q_25.0': {'e1': 87.24995678125, 'e2': 87.74994478125, 'theoretical': 87.5, 'max_gap': 0.2500432187499939, 'gap_e1': 0.2500432187499939, 'gap_e2': 0.24994478124999375, 'symmetry_gap': 0.49998799999998766}, 'q_40.0': {'e1': 54.424566245746306, 'e2': 54.88983129165628, 'theoretical': 54.6875, 'max_gap': 0.2629337542536945, 'gap_e1': 0.2629337542536945, 'gap_e2': 0.20233129165627872, 'symmetry_gap': 0.4652650459099732}, 'q_55.0': {'e1': 39.50582250251639, 'e2': 39.971087548426176, 'theoretical': 39.772727272727266, 'max_gap': 0.26690477021087844, 'gap_e1': 0.26690477021087844, 'gap_e2': 0.19836027569891002, 'symmetry_gap': 0.46526504590978845}}","25.0,40.0,55.0",{'Excellent': 3}
