lr,steps,grad_eps,tol,num_samples,init_perturb,status,mean_gap,worst_gap,worst_q,mean_symmetry_gap,mean_iterations,robustness_score,per_q_details,q_values,quality_dist
0.01612443917528802,2392,0.686798429258826,0.0009410867498548007,151,0.5000474054935174,success,0.25025869449872334,0.25033291106697675,25.0,0.5000409551063404,1.0,0.42547053442897914,"{'q_25.0': {'e1': 87.24966708893302, 'e2': 87.74970804403937, 'theoretical': 87.5, 'max_gap': 0.25033291106697675, 'gap_e1': 0.25033291106697675, 'gap_e2': 0.24970804403936597, 'symmetry_gap': 0.5000409551063427}, 'q_40.0': {'e1': 54.437318263051885, 'e2': 54.93735921815822, 'theoretical': 54.6875, 'max_gap': 0.2501817369481145, 'gap_e1': 0.2501817369481145, 'gap_e2': 0.2498592181582211, 'symmetry_gap': 0.5000409551063356}, 'q_55.0': {'e1': 39.52246583724619, 'e2': 40.02250679235253, 'theoretical': 39.772727272727266, 'max_gap': 0.2502614354810788, 'gap_e1': 0.2502614354810788, 'gap_e2': 0.2497795196252639, 'symmetry_gap': 0.5000409551063427}}","25.0,40.0,55.0",{'Excellent': 3}
0.013953486976076577,2310,0.6838399014571752,0.0007810701852344049,118,0.5003400882257067,success,0.25024571895123887,0.25032849843575633,55.0,0.5003345030345869,1.0,0.4254891372191634,"{'q_25.0': {'e1': 87.24976383665047, 'e2': 87.75009833968505, 'theoretical': 87.5, 'max_gap': 0.2502361633495269, 'gap_e1': 0.2502361633495269, 'gap_e2': 0.2500983396850529, 'symmetry_gap': 0.5003345030345798}, 'q_40.0': {'e1': 54.43732750493157, 'e2': 54.93766200796615, 'theoretical': 54.6875, 'max_gap': 0.2501724950684334, 'gap_e1': 0.2501724950684334, 'gap_e2': 0.2501620079661535, 'symmetry_gap': 0.5003345030345869}, 'q_55.0': {'e1': 39.52272126812843, 'e2': 40.02305577116302, 'theoretical': 39.772727272727266, 'max_gap': 0.25032849843575633, 'gap_e1': 0.2500060045988377, 'gap_e2': 0.25032849843575633, 'symmetry_gap': 0.500334503034594}}","25.0,40.0,55.0",{'Excellent': 3}
0.010004911071628925,2215,0.7440268674540627,0.00036491736103915634,201,0.5001404417362004,success,0.25028520769751594,0.2503329584094516,40.0,0.5001364386476865,1.0,0.42549372079566444,"{'q_25.0': {'e1': 87.25016804216114, 'e2': 87.75030448080881, 'theoretical': 87.5, 'max_gap': 0.25030448080880774, 'gap_e1': 0.24983195783886458, 'gap_e2': 0.25030448080880774, 'symmetry_gap': 0.5001364386476723}, 'q_40.0': {'e1': 54.43769651976176, 'e2': 54.93783295840945, 'theoretical': 54.6875, 'max_gap': 0.2503329584094516, 'gap_e1': 0.24980348023824206, 'gap_e2': 0.2503329584094516, 'symmetry_gap': 0.5001364386476936}, 'q_55.0': {'e1': 39.52280901795386, 'e2': 40.022945456601555, 'theoretical': 39.772727272727266, 'max_gap': 0.2502181838742885, 'gap_e1': 0.24991825477340512, 'gap_e2': 0.2502181838742885, 'symmetry_gap': 0.5001364386476936}}","25.0,40.0,55.0",{'Excellent': 3}
0.013902518352058555,2338,0.6766931140295174,0.000443435190606103,164,0.5004569185872267,success,0.2502844459447597,0.2503486397086334,25.0,0.5004513524980373,1.0,0.4255402750907828,"{'q_25.0': {'e1': 87.2498972872106, 'e2': 87.75034863970863, 'theoretical': 87.5, 'max_gap': 0.2503486397086334, 'gap_e1': 0.2501027127893991, 'gap_e2': 0.2503486397086334, 'symmetry_gap': 0.5004513524980325}, 'q_40.0': {'e1': 54.43732377241963, 'e2': 54.93777512491767, 'theoretical': 54.6875, 'max_gap': 0.2502751249176711, 'gap_e1': 0.2501762275803685, 'gap_e2': 0.2502751249176711, 'symmetry_gap': 0.5004513524980396}, 'q_55.0': {'e1': 39.52249769951929, 'e2': 40.02294905201733, 'theoretical': 39.772727272727266, 'max_gap': 0.25022957320797445, 'gap_e1': 0.25022957320797445, 'gap_e2': 0.25022177929006517, 'symmetry_gap': 0.5004513524980396}}","25.0,40.0,55.0",{'Excellent': 3}
0.015560225039314202,2231,0.6877189860509773,0.00030608304738314945,151,0.5001593299703219,success,0.25030713632585844,0.25037910743348846,25.0,0.5001531038969347,1.0,0.42555246828104615,"{'q_25.0': {'e1': 87.24962089256651, 'e2': 87.74977399646346, 'theoretical': 87.5, 'max_gap': 0.25037910743348846, 'gap_e1': 0.25037910743348846, 'gap_e2': 0.24977399646346043, 'symmetry_gap': 0.5001531038969489}, 'q_40.0': {'e1': 54.43726712838456, 'e2': 54.93742023228149, 'theoretical': 54.6875, 'max_gap': 0.25023287161543806, 'gap_e1': 0.25023287161543806, 'gap_e2': 0.24992023228148952, 'symmetry_gap': 0.5001531038969276}, 'q_55.0': {'e1': 39.52241784279862, 'e2': 40.022570946695545, 'theoretical': 39.772727272727266, 'max_gap': 0.2503094299286488, 'gap_e1': 0.2503094299286488, 'gap_e2': 0.24984367396827878, 'symmetry_gap': 0.5001531038969276}}","25.0,40.0,55.0",{'Excellent': 3}
0.02203738542483325,1794,0.7293485859118555,0.00032350148038036734,161,0.5003910594311166,success,0.2502991026578935,0.2503776932332329,55.0,0.5003734159414677,2.0,0.42557573442834423,"{'q_25.0': {'e1': 87.24990839257968, 'e2': 87.75029063016228, 'theoretical': 87.5, 'max_gap': 0.2502906301622829, 'gap_e1': 0.2500916074203161, 'gap_e2': 0.2502906301622829, 'symmetry_gap': 0.500382237582599}, 'q_40.0': {'e1': 54.43735556868853, 'e2': 54.937728984578165, 'theoretical': 54.6875, 'max_gap': 0.25022898457816467, 'gap_e1': 0.2501444313114689, 'gap_e2': 0.25022898457816467, 'symmetry_gap': 0.5003734158896336}, 'q_55.0': {'e1': 39.52274037160833, 'e2': 40.0231049659605, 'theoretical': 39.772727272727266, 'max_gap': 0.2503776932332329, 'gap_e1': 0.2499869011189375, 'gap_e2': 0.2503776932332329, 'symmetry_gap': 0.5003645943521704}}","25.0,40.0,55.0",{'Excellent': 3}
0.010452411304894963,2383,0.7094567017890306,0.0003498612366175728,168,0.5001699587492915,success,0.25029189520008305,0.2504254991725219,25.0,0.5001657763635947,1.0,0.4255922208000265,"{'q_25.0': {'e1': 87.25025972280892, 'e2': 87.75042549917252, 'theoretical': 87.5, 'max_gap': 0.2504254991725219, 'gap_e1': 0.24974027719107994, 'gap_e2': 0.2504254991725219, 'symmetry_gap': 0.5001657763636018}, 'q_40.0': {'e1': 54.43757369298479, 'e2': 54.93773946934839, 'theoretical': 54.6875, 'max_gap': 0.2502394693483865, 'gap_e1': 0.24992630701520824, 'gap_e2': 0.2502394693483865, 'symmetry_gap': 0.5001657763635947}, 'q_55.0': {'e1': 39.52277221344302, 'e2': 40.02293798980661, 'theoretical': 39.772727272727266, 'max_gap': 0.25021071707934084, 'gap_e1': 0.24995505928424677, 'gap_e2': 0.25021071707934084, 'symmetry_gap': 0.5001657763635876}}","25.0,40.0,55.0",{'Excellent': 3}
0.013520525814076756,2773,0.706694525980917,0.0005845610520004981,211,0.5005490917028178,success,0.25034982644753495,0.25038732698104127,40.0,0.5005436775532933,1.0,0.4256202141628067,"{'q_25.0': {'e1': 87.24973379401631, 'e2': 87.7502774715696, 'theoretical': 87.5, 'max_gap': 0.25027747156960345, 'gap_e1': 0.2502662059836922, 'gap_e2': 0.25027747156960345, 'symmetry_gap': 0.5005436775532957}, 'q_40.0': {'e1': 54.43711267301896, 'e2': 54.937656350572254, 'theoretical': 54.6875, 'max_gap': 0.25038732698104127, 'gap_e1': 0.25038732698104127, 'gap_e2': 0.2501563505722544, 'symmetry_gap': 0.5005436775532957}, 'q_55.0': {'e1': 39.522342591935306, 'e2': 40.022886269488595, 'theoretical': 39.772727272727266, 'max_gap': 0.2503846807919601, 'gap_e1': 0.2503846807919601, 'gap_e2': 0.25015899676132847, 'symmetry_gap': 0.5005436775532885}}","25.0,40.0,55.0",{'Excellent': 3}
0.010127932026029539,2354,0.6686340851857482,0.0004706759052528059,150,0.5002513238222759,success,0.25031828146516705,0.2504458876892173,55.0,0.500247270613149,1.0,0.4256340035714759,"{'q_25.0': {'e1': 87.25005099592728, 'e2': 87.75029826654044, 'theoretical': 87.5, 'max_gap': 0.2502982665404403, 'gap_e1': 0.24994900407271814, 'gap_e2': 0.2502982665404403, 'symmetry_gap': 0.5002472706131584}, 'q_40.0': {'e1': 54.4374634195527, 'e2': 54.937710690165844, 'theoretical': 54.6875, 'max_gap': 0.25021069016584363, 'gap_e1': 0.2500365804473006, 'gap_e2': 0.25021069016584363, 'symmetry_gap': 0.5002472706131442}, 'q_55.0': {'e1': 39.52228138503805, 'e2': 40.02252865565119, 'theoretical': 39.772727272727266, 'max_gap': 0.2504458876892173, 'gap_e1': 0.2504458876892173, 'gap_e2': 0.24980138292392695, 'symmetry_gap': 0.5002472706131442}}","25.0,40.0,55.0",{'Excellent': 3}
0.012786102645520906,2279,0.7442653123592046,0.0003695536676343112,203,0.5004118980141304,success,0.25037950895192534,0.25046658347095985,40.0,0.500406779359821,1.0,0.42570140377232984,"{'q_25.0': {'e1': 87.24964207863412, 'e2': 87.75004885799395, 'theoretical': 87.5, 'max_gap': 0.2503579213658753, 'gap_e1': 0.2503579213658753, 'gap_e2': 0.2500488579939457, 'symmetry_gap': 0.500406779359821}, 'q_40.0': {'e1': 54.43703341652904, 'e2': 54.93744019588886, 'theoretical': 54.6875, 'max_gap': 0.25046658347095985, 'gap_e1': 0.25046658347095985, 'gap_e2': 0.24994019588886118, 'symmetry_gap': 0.500406779359821}, 'q_55.0': {'e1': 39.522413250708325, 'e2': 40.02282003006815, 'theoretical': 39.772727272727266, 'max_gap': 0.2503140220189408, 'gap_e1': 0.2503140220189408, 'gap_e2': 0.2500927573408802, 'symmetry_gap': 0.500406779359821}}","25.0,40.0,55.0",{'Excellent': 3}
