ts,event,queue,idx,gpu,info,cmd
2026-08-03T21:44:32+00:00,END,jobs,39,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 46 --disable-cheap-gate --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_fig7_no_stability"
2026-08-03T21:44:32+00:00,START,jobs,47,gpu1,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 44 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T21:46:20+00:00,END,jobs,41,gpu5,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 42 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T21:46:20+00:00,START,jobs,48,gpu5,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 44 --disable-cheap-gate --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_fig7_no_stability"
2026-08-03T21:47:48+00:00,END,jobs,40,gpu4,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 42 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T21:47:48+00:00,START,jobs,49,gpu4,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T21:50:24+00:00,END,jobs,43,gpu7,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 43 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T21:50:24+00:00,START,jobs,50,gpu7,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T21:52:21+00:00,END,jobs,42,gpu3,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 42 --disable-cheap-gate --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_fig7_no_stability"
2026-08-03T21:52:21+00:00,START,jobs,51,gpu3,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --disable-cheap-gate --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_fig7_no_stability"
2026-08-03T21:57:52+00:00,END,jobs,49,gpu4,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T21:57:52+00:00,START,jobs,52,gpu4,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:05:58+00:00,END,jobs,48,gpu5,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 44 --disable-cheap-gate --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_fig7_no_stability"
2026-08-03T22:05:58+00:00,START,jobs,53,gpu5,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:09:36+00:00,END,jobs,46,gpu6,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 44 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:09:36+00:00,START,jobs,54,gpu6,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --disable-cheap-gate --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_fig7_no_stability"
2026-08-03T22:13:59+00:00,END,jobs,47,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 44 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:13:59+00:00,START,jobs,55,gpu1,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_three_players.py --method ppo --q 35 --seed 42 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:14:25+00:00,END,jobs,44,gpu2,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 43 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:14:25+00:00,START,jobs,56,gpu2,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_three_players.py --method ppo --q 35 --seed 43 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:18:04+00:00,END,jobs,52,gpu4,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:18:04+00:00,START,jobs,57,gpu4,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_three_players.py --method ppo --q 35 --seed 44 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:20:23+00:00,END,jobs,45,gpu0,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 43 --disable-cheap-gate --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_fig7_no_stability"
2026-08-03T22:20:23+00:00,START,jobs,58,gpu0,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_three_players.py --method ppo --q 35 --seed 45 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:27:33+00:00,END,jobs,55,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_three_players.py --method ppo --q 35 --seed 42 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:27:33+00:00,START,jobs,59,gpu1,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_three_players.py --method ppo --q 35 --seed 46 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:29:41+00:00,END,jobs,56,gpu2,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_three_players.py --method ppo --q 35 --seed 43 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:29:41+00:00,START,jobs,60,gpu2,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_ability.py --method ppo --q 35 --seed 42 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:32:15+00:00,END,jobs,51,gpu3,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --disable-cheap-gate --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_fig7_no_stability"
2026-08-03T22:32:15+00:00,START,jobs,61,gpu3,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_ability.py --method ppo --q 35 --seed 43 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:33:19+00:00,END,jobs,50,gpu7,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:33:19+00:00,START,jobs,62,gpu7,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_ability.py --method ppo --q 35 --seed 44 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:33:28+00:00,END,jobs,57,gpu4,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_three_players.py --method ppo --q 35 --seed 44 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:33:28+00:00,START,jobs,63,gpu4,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_ability.py --method ppo --q 35 --seed 45 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:33:34+00:00,END,jobs,58,gpu0,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_three_players.py --method ppo --q 35 --seed 45 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:33:34+00:00,START,jobs,64,gpu0,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_ability.py --method ppo --q 35 --seed 46 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:41:03+00:00,END,jobs,53,gpu5,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:41:17+00:00,END,jobs,59,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_three_players.py --method ppo --q 35 --seed 46 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:45:03+00:00,END,jobs,54,gpu6,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --disable-cheap-gate --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_fig7_no_stability"
2026-08-03T22:51:01+00:00,END,jobs,60,gpu2,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_ability.py --method ppo --q 35 --seed 42 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:55:36+00:00,END,jobs,62,gpu7,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_ability.py --method ppo --q 35 --seed 44 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T22:59:17+00:00,END,jobs,63,gpu4,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_ability.py --method ppo --q 35 --seed 45 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T23:05:08+00:00,END,jobs,61,gpu3,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_ability.py --method ppo --q 35 --seed 43 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
2026-08-03T23:06:19+00:00,END,jobs,64,gpu0,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_ability.py --method ppo --q 35 --seed 46 --theory-align-v2 --override-conc-ramp-warmup 200 --exploit-eps 0.01 --exploit-M 65536 --episodes 6144000 --ablation-name r9_cert001"
