ts,event,queue,idx,gpu,info,cmd
2026-06-18T03:48:42+00:00,START,jobs,20,gpu5,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 44 --exploit-patience 10 --ablation-name pat_10"
2026-06-18T03:48:43+00:00,END,jobs,7,gpu7,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 43 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T03:48:43+00:00,START,jobs,21,gpu7,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T03:51:23+00:00,END,jobs,0,gpu0,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 42 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T03:51:23+00:00,START,jobs,22,gpu0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-eps 0.03 --ablation-name eps_003"
2026-06-18T03:52:03+00:00,END,jobs,19,gpu1,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 44 --exploit-patience 3 --ablation-name pat_03"
2026-06-18T03:52:03+00:00,START,jobs,23,gpu1,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-eps 0.10 --ablation-name eps_010"
2026-06-18T03:52:39+00:00,END,jobs,16,gpu3,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 44 --exploit-eps 0.10 --ablation-name eps_010"
2026-06-18T03:52:39+00:00,START,jobs,24,gpu3,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-eps 0.20 --ablation-name eps_020"
2026-06-18T03:53:04+00:00,END,jobs,17,gpu6,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 44 --exploit-eps 0.20 --ablation-name eps_020"
2026-06-18T03:53:04+00:00,START,jobs,25,gpu6,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-patience 1 --ablation-name pat_01"
2026-06-18T03:54:57+00:00,END,jobs,25,gpu6,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-patience 1 --ablation-name pat_01"
2026-06-18T03:54:57+00:00,START,jobs,26,gpu6,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-patience 3 --ablation-name pat_03"
2026-06-18T03:55:05+00:00,END,jobs,14,gpu4,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 44 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T03:55:05+00:00,START,jobs,27,gpu4,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-patience 10 --ablation-name pat_10"
2026-06-18T03:57:15+00:00,END,jobs,13,gpu2,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 43 --exploit-patience 10 --ablation-name pat_10"
2026-06-18T03:57:15+00:00,START,jobs,28,gpu2,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-eps 0.01 --ablation-name eps_001"
2026-06-18T04:00:49+00:00,END,jobs,26,gpu6,rc=0,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 45 --exploit-patience 3 --ablation-name pat_03"
2026-06-18T04:00:49+00:00,START,jobs,29,gpu6,"python3 run/run_two_players.py --method ppo --override-conc-ramp-warmup 200 --episodes 6144000 --run-id r5_sensitivity --q 35 --seed 46 --exploit-eps 0.03 --ablation-name eps_003"
