update,steps,gap,gap1,gap2,e1,e2,entropy,clip_eps,lr,approx_kl
1,16384,30.51890790462494,30.51890790462494,30.401808619499207,48.23109209537506,48.34819138050079,0.02,0.25,0.0004,0.05580262318835594
2,32768,30.170441269874573,30.170441269874573,29.40421462059021,48.57955873012543,49.34578537940979,0.02,0.25,0.0004,0.05020505403481366
3,49152,28.2664155960083,28.2664155960083,26.922640800476074,50.4835844039917,51.827359199523926,0.02,0.25,0.0004,0.052208924648221
4,65536,25.63626527786255,25.63626527786255,24.032965898513794,53.11373472213745,54.717034101486206,0.02,0.25,0.0004,0.04453068983493722
5,81920,23.05665373802185,23.05665373802185,21.23107075691223,55.69334626197815,57.51892924308777,0.02,0.25,0.0004,0.03287337560468586
6,98304,20.78820824623108,20.78820824623108,18.83895754814148,57.96179175376892,59.91104245185852,0.02,0.25,0.0004,0.024571066893986426
7,114688,18.760088682174683,18.760088682174683,16.741607189178467,59.98991131782532,62.00839281082153,0.02,0.25,0.0004,0.023658813166548498
8,131072,17.031935453414917,17.031935453414917,14.9144446849823,61.71806454658508,63.8355553150177,0.02,0.25,0.0004,0.01913760423194617
9,147456,15.470210313796997,15.470210313796997,13.297030925750732,63.279789686203,65.45296907424927,0.02,0.25,0.0004,0.014453958423109725
10,163840,14.086524248123169,14.086524248123169,11.866841316223145,64.66347575187683,66.88315868377686,0.02,0.25,0.0004,0.014014003955526277
11,180224,12.831494808197021,12.831494808197021,10.599396228790283,65.91850519180298,68.15060377120972,0.02,0.25,0.0004,0.01330546722165309
12,196608,11.621556282043457,11.621556282043457,9.390685558319092,67.12844371795654,69.35931444168091,0.02,0.25,0.0004,0.011397838545963167
13,212992,10.494283437728882,10.494283437728882,8.244237899780273,68.25571656227112,70.50576210021973,0.02,0.25,0.0004,0.011757942207623273
14,229376,9.465227127075195,9.465227127075195,7.186988592147827,69.2847728729248,71.56301140785217,0.02,0.25,0.0004,0.011865411861799657
15,245760,8.593872785568237,8.593872785568237,6.34062647819519,70.15612721443176,72.40937352180481,0.02,0.25,0.0004,0.009289335506036878
16,262144,7.556596994400024,7.556596994400024,5.309782028198242,71.19340300559998,73.44021797180176,0.02,0.3,0.0005,0.012530976010020822
17,278528,6.634113788604736,6.634113788604736,4.546908140182495,72.11588621139526,74.2030918598175,0.02,0.3,0.0005,0.010674853599630297
18,294912,5.766550302505493,5.766550302505493,3.947160243988037,72.9834496974945,74.80283975601196,0.02,0.3,0.0005,0.007817115192301572
19,311296,4.8081374168396,4.8081374168396,3.0918514728546143,73.9418625831604,75.65814852714539,0.02,0.36,0.0005,0.0117927084909752
20,327680,3.902409076690674,3.902409076690674,2.702209949493408,74.84759092330933,76.04779005050659,0.02,0.36,0.0005,0.0075471431482583284
21,344064,3.1955039501190186,3.1955039501190186,2.143458127975464,75.55449604988098,76.60654187202454,0.02,0.375,0.0005,0.007872932963073254
22,360448,3.1230902671813965,3.1230902671813965,2.6980018615722656,75.6269097328186,76.05199813842773,0.02,0.375,0.0005,0.0013697424670681357
23,376832,3.3232009410858154,3.193793296813965,3.3232009410858154,75.55620670318604,75.42679905891418,0.02,0.375,0.0005,0.003919248864986002
24,393216,2.745482921600342,2.745482921600342,2.7274465560913086,76.00451707839966,76.02255344390869,0.02,0.375,0.0005,0.007525803451426327
25,409600,2.688363790512085,2.482346296310425,2.688363790512085,76.26765370368958,76.06163620948792,0.02,0.375,0.0005,0.0021738973213359714
26,425984,2.938244342803955,2.575162649154663,2.938244342803955,76.17483735084534,75.81175565719604,0.02,0.375,0.0005,0.001785151637159288
27,442368,3.8774168491363525,3.24800968170166,3.8774168491363525,75.50199031829834,74.87258315086365,0.02,0.375,0.0005,0.012246857397258282
28,458752,3.9855575561523438,3.3436691761016846,3.9855575561523438,75.40633082389832,74.76444244384766,0.02,0.375,0.0005,0.0024062888929620384
