update,steps,gap,gap1,gap2,e1,e2,entropy,clip_eps,lr,approx_kl
1,16384,30.560407638549805,30.560407638549805,30.325058698654175,48.189592361450195,48.424941301345825,0.02,0.25,0.0003,0.0525363330636992
2,32768,29.983360171318054,29.983360171318054,29.095546007156372,48.766639828681946,49.65445399284363,0.02,0.2,0.00023999999999999998,0.03566388237904903
3,49152,28.463844060897827,28.463844060897827,27.016708850860596,50.28615593910217,51.733291149139404,0.02,0.2,0.00023999999999999998,0.03304289411935315
4,65536,26.195517778396606,26.195517778396606,24.506471157073975,52.554482221603394,54.243528842926025,0.02,0.2,0.00023999999999999998,0.028204303181701106
5,81920,24.160102605819702,24.160102605819702,22.263184785842896,54.5898973941803,56.486815214157104,0.02,0.2,0.00023999999999999998,0.022661689719825517
6,98304,22.011855840682983,22.011855840682983,19.963274002075195,56.73814415931702,58.786725997924805,0.02,0.2,0.00023999999999999998,0.018359909010177942
7,114688,20.19817590713501,20.19817590713501,18.1068217754364,58.55182409286499,60.6431782245636,0.02,0.2,0.00023999999999999998,0.012747783318627626
8,131072,18.60469937324524,18.60469937324524,16.504768133163452,60.14530062675476,62.24523186683655,0.02,0.2,0.00023999999999999998,0.01224534512439277
9,147456,17.306212186813354,17.306212186813354,15.195695161819458,61.443787813186646,63.55430483818054,0.02,0.2,0.00023999999999999998,0.011756518046604469
10,163840,15.95201849937439,15.95201849937439,13.868961334228516,62.79798150062561,64.88103866577148,0.02,0.2,0.00023999999999999998,0.009363946874509565
11,180224,14.801183938980103,14.801183938980103,12.77796983718872,63.9488160610199,65.97203016281128,0.02,0.2,0.00023999999999999998,0.007369876303710043
12,196608,13.470408916473389,13.470408916473389,11.490336656570435,65.27959108352661,67.25966334342957,0.02,0.24,0.0003,0.012657889281399548
13,212992,12.292835712432861,12.292835712432861,10.328367948532104,66.45716428756714,68.4216320514679,0.02,0.24,0.0003,0.012422654300462455
14,229376,11.126253604888916,11.126253604888916,9.193787574768066,67.62374639511108,69.55621242523193,0.02,0.24,0.0003,0.010275348351569846
15,245760,10.051212310791016,10.051212310791016,8.160713911056519,68.69878768920898,70.58928608894348,0.02,0.24,0.0003,0.007466607325477525
16,262144,8.889768123626709,8.889768123626709,6.942234039306641,69.86023187637329,71.80776596069336,0.02,0.288,0.00037499999999999995,0.010759441670961678
17,278528,7.778505086898804,7.778505086898804,5.985585451126099,70.9714949131012,72.7644145488739,0.02,0.288,0.00037499999999999995,0.010272248752880842
18,294912,6.743261814117432,6.743261814117432,5.03214955329895,72.00673818588257,73.71785044670105,0.02,0.288,0.00037499999999999995,0.012025302951224148
19,311296,5.889157056808472,5.889157056808472,4.433325529098511,72.86084294319153,74.31667447090149,0.02,0.288,0.00037499999999999995,0.008029234735295177
20,327680,5.422405004501343,5.422405004501343,4.530355930328369,73.32759499549866,74.21964406967163,0.02,0.288,0.00037499999999999995,0.0019232154707424342
21,344064,4.877636432647705,4.877636432647705,4.195765256881714,73.8723635673523,74.55423474311829,0.02,0.34559999999999996,0.00045,0.0049752032617107035
22,360448,4.368255138397217,4.368255138397217,3.8945233821868896,74.38174486160278,74.85547661781311,0.02,0.375,0.00045,0.0023893507197499273
23,376832,3.552088737487793,3.552088737487793,3.097144365310669,75.1979112625122,75.65285563468933,0.02,0.375,0.00045,0.009485985827632248
24,393216,4.0460920333862305,4.0460920333862305,3.8485801219940186,74.70390796661377,74.90141987800598,0.02,0.375,0.00045,0.009136366518214345
25,409600,3.6947226524353027,3.6947226524353027,3.520522117614746,75.0552773475647,75.22947788238525,0.02,0.375,0.00045,0.0022620188305154444
26,425984,3.144845962524414,3.144845962524414,2.903447151184082,75.60515403747559,75.84655284881592,0.02,0.375,0.00045,0.00656211250461638
27,442368,2.6459908485412598,2.6459908485412598,2.3855364322662354,76.10400915145874,76.36446356773376,0.02,0.375,0.00045,0.006111944722943008
28,458752,3.1998133659362793,3.1998133659362793,3.1761741638183594,75.55018663406372,75.57382583618164,0.02,0.375,0.00045,0.012619943241588771
29,475136,4.037234783172607,3.6409473419189453,4.037234783172607,75.10905265808105,74.71276521682739,0.02,0.375,0.00045,0.007472816109657288
30,491520,4.498682022094727,3.9551174640655518,4.498682022094727,74.79488253593445,74.25131797790527,0.02,0.375,0.00045,0.0037466302746906877
31,507904,4.531440734863281,3.9092159271240234,4.531440734863281,74.84078407287598,74.21855926513672,0.02,0.375,0.00045,0.0006117631681263446
