update,steps,gap,gap1,gap2,e1,e2,entropy,clip_eps,lr
27,221184,11.571464538574219,11.571464538574219,11.128995418548584,67.17853546142578,67.62100458145142,0.010639999999999998,0.25,0.0003
28,229376,10.978010892868042,10.978010892868042,10.505638122558594,67.77198910713196,68.2443618774414,0.01028,0.25,0.0003
29,237568,10.695782899856567,10.695782899856567,10.273525714874268,68.05421710014343,68.47647428512573,0.009919999999999998,0.25,0.0003
30,245760,10.439023971557617,10.439023971557617,10.02211332321167,68.31097602844238,68.72788667678833,0.009559999999999999,0.25,0.0003
31,253952,10.560754537582397,10.560754537582397,10.172549486160278,68.1892454624176,68.57745051383972,0.0092,0.25,0.0003
32,262144,9.952590465545654,9.952590465545654,9.53431487083435,68.79740953445435,69.21568512916565,0.008839999999999999,0.25,0.0003
33,270336,10.271964073181152,10.271964073181152,9.8798668384552,68.47803592681885,68.8701331615448,0.00848,0.25,0.0003
34,278528,10.684261322021484,10.684261322021484,10.298923254013062,68.06573867797852,68.45107674598694,0.008119999999999999,0.25,0.0003
35,286720,10.104844570159912,10.104844570159912,9.702739715576172,68.64515542984009,69.04726028442383,0.007759999999999998,0.25,0.0003
36,294912,9.228078126907349,9.228078126907349,8.804229497909546,69.52192187309265,69.94577050209045,0.0074,0.25,0.0003
37,303104,9.111950397491455,9.111950397491455,8.709601163864136,69.63804960250854,70.04039883613586,0.007039999999999999,0.25,0.0003
38,311296,9.711012840270996,9.711012840270996,9.338650703430176,69.038987159729,69.41134929656982,0.0066799999999999984,0.25,0.0003
39,319488,8.909848928451538,8.909848928451538,8.525768518447876,69.84015107154846,70.22423148155212,0.006319999999999999,0.25,0.0003
40,327680,9.639445543289185,9.639445543289185,9.276381731033325,69.11055445671082,69.47361826896667,0.005959999999999998,0.25,0.0003
41,335872,8.962825536727905,8.962825536727905,8.553866147994995,69.7871744632721,70.196133852005,0.005599999999999997,0.25,0.0003
42,344064,8.614954948425293,8.614954948425293,8.245406150817871,70.1350450515747,70.50459384918213,0.00524,0.25,0.0003
43,352256,8.004370927810669,8.004370927810669,7.587943077087402,70.74562907218933,71.1620569229126,0.004879999999999999,0.25,0.0003
44,360448,8.608863353729248,8.608863353729248,8.233228921890259,70.14113664627075,70.51677107810974,0.004519999999999998,0.25,0.0003
45,368640,8.598647117614746,8.598647117614746,8.23918342590332,70.15135288238525,70.51081657409668,0.004159999999999997,0.25,0.0003
46,376832,8.821026086807251,8.821026086807251,8.47707748413086,69.92897391319275,70.27292251586914,0.003799999999999998,0.25,0.0003
47,385024,8.030632734298706,8.030632734298706,7.645801305770874,70.7193672657013,71.10419869422913,0.0034399999999999986,0.25,0.0003
48,393216,8.664063215255737,8.664063215255737,8.315614461898804,70.08593678474426,70.4343855381012,0.0030799999999999994,0.25,0.0003
49,401408,8.59834909439087,8.59834909439087,8.240995407104492,70.15165090560913,70.50900459289551,0.00272,0.25,0.0003
50,409600,7.918504476547241,7.918504476547241,7.566753625869751,70.83149552345276,71.18324637413025,0.0023599999999999975,0.25,0.0003
51,417792,8.561614751815796,8.561614751815796,8.23366403579712,70.1883852481842,70.51633596420288,0.0019999999999999983,0.25,0.0003
52,425984,9.10382628440857,9.10382628440857,8.812180757522583,69.64617371559143,69.93781924247742,0.0019999999999999983,0.25,0.0003
53,434176,8.359507322311401,8.359507322311401,8.052120208740234,70.3904926776886,70.69787979125977,0.0019999999999999983,0.25,0.0003
54,442368,7.943645715713501,7.943645715713501,7.633731365203857,70.8063542842865,71.11626863479614,0.0019999999999999983,0.25,0.0003
55,450560,8.521721363067627,8.521721363067627,8.211628198623657,70.22827863693237,70.53837180137634,0.0019999999999999983,0.25,0.0003
56,458752,7.6839423179626465,7.6839423179626465,7.369903326034546,71.06605768203735,71.38009667396545,0.0019999999999999983,0.25,0.0003
57,466944,7.389739751815796,7.389739751815796,7.074997425079346,71.3602602481842,71.67500257492065,0.0019999999999999983,0.25,0.0003
58,475136,7.115033864974976,7.115033864974976,6.807235479354858,71.63496613502502,71.94276452064514,0.0019999999999999983,0.25,0.0003
59,483328,7.759228944778442,7.759228944778442,7.471261024475098,70.99077105522156,71.2787389755249,0.0019999999999999983,0.25,0.0003
60,491520,6.978515386581421,6.978515386581421,6.662110090255737,71.77148461341858,72.08788990974426,0.0019999999999999983,0.25,0.0003
61,499712,6.485966444015503,6.485966444015503,6.1750328540802,72.2640335559845,72.5749671459198,0.0019999999999999983,0.25,0.0003
62,507904,7.24077582359314,7.24077582359314,6.952056884765625,71.50922417640686,71.79794311523438,0.0019999999999999983,0.25,0.0003
63,516096,7.850614786148071,7.850614786148071,7.578740119934082,70.89938521385193,71.17125988006592,0.0019999999999999983,0.25,0.0003
64,524288,7.175353765487671,7.175353765487671,6.8955278396606445,71.57464623451233,71.85447216033936,0.0019999999999999983,0.25,0.0003
65,532480,7.777163982391357,7.777163982391357,7.514826059341431,70.97283601760864,71.23517394065857,0.0019999999999999983,0.25,0.0003
66,540672,7.947597503662109,7.947597503662109,7.687703371047974,70.80240249633789,71.06229662895203,0.0019999999999999983,0.25,0.0003
67,548864,7.167867422103882,7.167867422103882,6.88994288444519,71.58213257789612,71.86005711555481,0.0019999999999999983,0.25,0.0003
68,557056,7.365832328796387,7.365832328796387,7.109895944595337,71.38416767120361,71.64010405540466,0.0019999999999999983,0.25,0.0003
69,565248,7.026556730270386,7.026556730270386,6.768391132354736,71.72344326972961,71.98160886764526,0.0019999999999999983,0.25,0.0003
70,573440,6.254551410675049,6.254551410675049,5.987361669540405,72.49544858932495,72.7626383304596,0.0019999999999999983,0.25,0.0003
71,581632,6.332252025604248,6.332252025604248,6.053892374038696,72.41774797439575,72.6961076259613,0.0019999999999999983,0.25,0.0003
72,589824,6.736186742782593,6.736186742782593,6.465015411376953,72.01381325721741,72.28498458862305,0.0019999999999999983,0.25,0.0003
73,598016,6.865105628967285,6.865105628967285,6.591311693191528,71.88489437103271,72.15868830680847,0.0019999999999999983,0.25,0.0003
74,606208,6.8251824378967285,6.8251824378967285,6.549201011657715,71.92481756210327,72.20079898834229,0.0019999999999999983,0.25,0.0003
75,614400,6.204143762588501,6.204143762588501,5.9274351596832275,72.5458562374115,72.82256484031677,0.0019999999999999983,0.25,0.0003
76,622592,6.716052293777466,6.716052293777466,6.446305513381958,72.03394770622253,72.30369448661804,0.0019999999999999983,0.25,0.0003
77,630784,6.471714973449707,6.471714973449707,6.20290994644165,72.2782850265503,72.54709005355835,0.0019999999999999983,0.25,0.0003
78,638976,6.6565728187561035,6.6565728187561035,6.392011642456055,72.0934271812439,72.35798835754395,0.0019999999999999983,0.25,0.0003
79,647168,6.252596378326416,6.252596378326416,5.988541841506958,72.49740362167358,72.76145815849304,0.0019999999999999983,0.25,0.0003
80,655360,6.388071775436401,6.388071775436401,6.125900745391846,72.3619282245636,72.62409925460815,0.0019999999999999983,0.25,0.0003
81,663552,6.493798494338989,6.493798494338989,6.23715877532959,72.25620150566101,72.51284122467041,0.0019999999999999983,0.25,0.0003
82,671744,5.915865898132324,5.915865898132324,5.6630706787109375,72.83413410186768,73.08692932128906,0.0019999999999999983,0.25,0.0003
83,679936,5.888310670852661,5.888310670852661,5.635557174682617,72.86168932914734,73.11444282531738,0.0019999999999999983,0.25,0.0003
84,688128,6.472090482711792,6.472090482711792,6.235305070877075,72.27790951728821,72.51469492912292,0.0019999999999999983,0.25,0.0003
85,696320,6.6764092445373535,6.6764092445373535,6.444827318191528,72.07359075546265,72.30517268180847,0.0019999999999999983,0.25,0.0003
86,704512,7.254228591918945,7.254228591918945,7.042500972747803,71.49577140808105,71.7074990272522,0.0019999999999999983,0.25,0.0003
87,712704,6.739667654037476,6.739667654037476,6.511358022689819,72.01033234596252,72.23864197731018,0.0019999999999999983,0.25,0.0003
88,720896,6.724843978881836,6.724843978881836,6.493411064147949,72.02515602111816,72.25658893585205,0.0019999999999999983,0.25,0.0003
89,729088,6.225064992904663,6.225064992904663,5.985394716262817,72.52493500709534,72.76460528373718,0.0019999999999999983,0.25,0.0003
90,737280,5.992648601531982,5.992648601531982,5.755666494369507,72.75735139846802,72.9943335056305,0.0019999999999999983,0.25,0.0003
91,745472,6.444463729858398,6.444463729858398,6.215879917144775,72.3055362701416,72.53412008285522,0.0019999999999999983,0.25,0.0003
92,753664,6.349281072616577,6.349281072616577,6.122831106185913,72.40071892738342,72.62716889381409,0.0019999999999999983,0.25,0.0003
93,761856,6.843475103378296,6.843475103378296,6.610981225967407,71.9065248966217,72.13901877403259,0.0019999999999999983,0.25,0.0003
94,770048,6.293580532073975,6.293580532073975,6.047848463058472,72.45641946792603,72.70215153694153,0.0019999999999999983,0.25,0.0003
95,778240,5.957118272781372,5.957118272781372,5.713001489639282,72.79288172721863,73.03699851036072,0.0019999999999999983,0.25,0.0003
96,786432,6.272146701812744,6.272146701812744,6.039557456970215,72.47785329818726,72.71044254302979,0.0019999999999999983,0.25,0.0003
97,794624,5.507913827896118,5.507913827896118,5.275050401687622,73.24208617210388,73.47494959831238,0.0019999999999999983,0.25,0.0003
98,802816,6.053791046142578,6.053791046142578,5.8359479904174805,72.69620895385742,72.91405200958252,0.0019999999999999983,0.25,0.0003
99,811008,5.4581618309021,5.4581618309021,5.230650901794434,73.2918381690979,73.51934909820557,0.0019999999999999983,0.25,0.0003
100,819200,5.781338214874268,5.781338214874268,5.5667197704315186,72.96866178512573,73.18328022956848,0.0019999999999999983,0.25,0.0003
101,827392,6.147340536117554,6.147340536117554,5.932817459106445,72.60265946388245,72.81718254089355,0.0019999999999999983,0.25,0.0003
102,835584,6.32529616355896,6.32529616355896,6.1174726486206055,72.42470383644104,72.6325273513794,0.0019999999999999983,0.25,0.0003
103,843776,5.892667770385742,5.892667770385742,5.686697959899902,72.85733222961426,73.0633020401001,0.0019999999999999983,0.25,0.0003
104,851968,6.489220857620239,6.489220857620239,6.2938010692596436,72.26077914237976,72.45619893074036,0.0019999999999999983,0.25,0.0003
105,860160,6.182364225387573,6.182364225387573,5.976012945175171,72.56763577461243,72.77398705482483,0.0019999999999999983,0.25,0.0003
106,868352,5.591467618942261,5.591467618942261,5.379376411437988,73.15853238105774,73.37062358856201,0.0019999999999999983,0.25,0.0003
107,876544,6.0662901401519775,6.0662901401519775,5.859426259994507,72.68370985984802,72.8905737400055,0.0019999999999999983,0.25,0.0003
108,884736,6.38780951499939,6.38780951499939,6.182936429977417,72.36219048500061,72.56706357002258,0.0019999999999999983,0.25,0.0003
109,892928,6.468907594680786,6.468907594680786,6.2774693965911865,72.28109240531921,72.47253060340881,0.0019999999999999983,0.25,0.0003
110,901120,6.8415915966033936,6.8415915966033936,6.6487109661102295,71.9084084033966,72.10128903388977,0.0019999999999999983,0.25,0.0003
111,909312,6.31422758102417,6.31422758102417,6.110928058624268,72.43577241897583,72.63907194137573,0.0019999999999999983,0.25,0.0003
112,917504,5.598965883255005,5.598965883255005,5.402151346206665,73.151034116745,73.34784865379333,0.0019999999999999983,0.25,0.0003
113,925696,6.126067638397217,6.126067638397217,5.938289165496826,72.62393236160278,72.81171083450317,0.0019999999999999983,0.25,0.0003
114,933888,6.122962236404419,6.122962236404419,5.927029848098755,72.62703776359558,72.82297015190125,0.0019999999999999983,0.25,0.0003
115,942080,5.614224672317505,5.614224672317505,5.417994260787964,73.1357753276825,73.33200573921204,0.0019999999999999983,0.25,0.0003
116,950272,4.985532760620117,4.985532760620117,4.7805047035217285,73.76446723937988,73.96949529647827,0.0019999999999999983,0.25,0.0003
117,958464,5.093804597854614,5.093804597854614,4.890516996383667,73.65619540214539,73.85948300361633,0.0019999999999999983,0.25,0.0003
118,966656,5.069533586502075,5.069533586502075,4.871014356613159,73.68046641349792,73.87898564338684,0.0019999999999999983,0.25,0.0003
119,974848,4.9551403522491455,4.9551403522491455,4.761478900909424,73.79485964775085,73.98852109909058,0.0019999999999999983,0.25,0.0003
120,983040,4.3885862827301025,4.3885862827301025,4.18303370475769,74.3614137172699,74.56696629524231,0.0019999999999999983,0.25,0.0003
121,991232,4.8045432567596436,4.8045432567596436,4.610089063644409,73.94545674324036,74.13991093635559,0.0019999999999999983,0.25,0.0003
122,999424,5.203477144241333,5.203477144241333,5.018106698989868,73.54652285575867,73.73189330101013,0.0019999999999999983,0.25,0.0003
123,1007616,5.119494199752808,5.119494199752808,4.93260383605957,73.63050580024719,73.81739616394043,0.0019999999999999983,0.25,0.0003
124,1015808,5.6749796867370605,5.6749796867370605,5.498549938201904,73.07502031326294,73.2514500617981,0.0019999999999999983,0.25,0.0003
125,1024000,5.075720548629761,5.075720548629761,4.89251971244812,73.67427945137024,73.85748028755188,0.0019999999999999983,0.25,0.0003
126,1032192,5.452141761779785,5.452141761779785,5.277965068817139,73.29785823822021,73.47203493118286,0.0019999999999999983,0.25,0.0003
127,1040384,4.914573431015015,4.914573431015015,4.7348058223724365,73.83542656898499,74.01519417762756,0.0019999999999999983,0.25,0.0003
128,1048576,5.39186954498291,5.39186954498291,5.2179014682769775,73.35813045501709,73.53209853172302,0.0019999999999999983,0.25,0.0003
129,1056768,4.77158784866333,4.77158784866333,4.595229625701904,73.97841215133667,74.1547703742981,0.0019999999999999983,0.25,0.0003
130,1064960,4.296079874038696,4.296079874038696,4.110751152038574,74.4539201259613,74.63924884796143,0.0019999999999999983,0.25,0.0003
131,1073152,4.781523942947388,4.781523942947388,4.60563063621521,73.96847605705261,74.14436936378479,0.0019999999999999983,0.25,0.0003
132,1081344,4.188505411148071,4.188505411148071,4.011634588241577,74.56149458885193,74.73836541175842,0.0019999999999999983,0.25,0.0003
133,1089536,4.739490747451782,4.739490747451782,4.5647358894348145,74.01050925254822,74.18526411056519,0.0019999999999999983,0.25,0.0003
134,1097728,5.2407896518707275,5.2407896518707275,5.077788829803467,73.50921034812927,73.67221117019653,0.0019999999999999983,0.25,0.0003
135,1105920,5.487445592880249,5.487445592880249,5.331001281738281,73.26255440711975,73.41899871826172,0.0019999999999999983,0.25,0.0003
136,1114112,6.024036407470703,6.024036407470703,5.876705646514893,72.7259635925293,72.87329435348511,0.0019999999999999983,0.25,0.0003
137,1122304,5.575684309005737,5.575684309005737,5.418518781661987,73.17431569099426,73.33148121833801,0.0019999999999999983,0.25,0.0003
138,1130496,5.319044589996338,5.319044589996338,5.15729546546936,73.43095541000366,73.59270453453064,0.0019999999999999983,0.25,0.0003
139,1138688,5.189398527145386,5.189398527145386,5.024782419204712,73.56060147285461,73.72521758079529,0.0019999999999999983,0.25,0.0003
140,1146880,5.459705591201782,5.459705591201782,5.299214124679565,73.29029440879822,73.45078587532043,0.0019999999999999983,0.25,0.0003
141,1155072,5.357644557952881,5.357644557952881,5.19810676574707,73.39235544204712,73.55189323425293,0.0019999999999999983,0.25,0.0003
142,1163264,5.908796787261963,5.908796787261963,5.757853984832764,72.84120321273804,72.99214601516724,0.0019999999999999983,0.25,0.0003
143,1171456,5.364099740982056,5.364099740982056,5.215892791748047,73.38590025901794,73.53410720825195,0.0019999999999999983,0.25,0.0003
144,1179648,5.010131597518921,5.010131597518921,4.856369495391846,73.73986840248108,73.89363050460815,0.0019999999999999983,0.25,0.0003
145,1187840,5.0471460819244385,5.0471460819244385,4.896656274795532,73.70285391807556,73.85334372520447,0.0019999999999999983,0.25,0.0003
146,1196032,4.544357061386108,4.544357061386108,4.385701417922974,74.20564293861389,74.36429858207703,0.0019999999999999983,0.25,0.0003
147,1204224,4.00678277015686,4.00678277015686,3.8393712043762207,74.74321722984314,74.91062879562378,0.0019999999999999983,0.25,0.0003
148,1212416,4.446754455566406,4.446754455566406,4.282013177871704,74.3032455444336,74.4679868221283,0.0019999999999999983,0.25,0.0003
149,1220608,4.839775562286377,4.839775562286377,4.687521457672119,73.91022443771362,74.06247854232788,0.0019999999999999983,0.25,0.0003
150,1228800,4.555354118347168,4.555354118347168,4.40234899520874,74.19464588165283,74.34765100479126,0.0019999999999999983,0.25,0.0003
151,1236992,5.062243938446045,5.062243938446045,4.915992021560669,73.68775606155396,73.83400797843933,0.0019999999999999983,0.25,0.0003
152,1245184,4.425469636917114,4.425469636917114,4.275349378585815,74.32453036308289,74.47465062141418,0.0019999999999999983,0.25,0.0003
153,1253376,4.31232213973999,4.31232213973999,4.163769483566284,74.43767786026001,74.58623051643372,0.0019999999999999983,0.25,0.0003
154,1261568,4.5365846157073975,4.5365846157073975,4.392144680023193,74.2134153842926,74.3578553199768,0.0019999999999999983,0.25,0.0003
155,1269760,4.9948906898498535,4.9948906898498535,4.855189323425293,73.75510931015015,73.8948106765747,0.0019999999999999983,0.25,0.0003
156,1277952,4.451498985290527,4.451498985290527,4.3065345287323,74.29850101470947,74.4434654712677,0.0019999999999999983,0.25,0.0003
157,1286144,3.9030706882476807,3.9030706882476807,3.754047155380249,74.84692931175232,74.99595284461975,0.0019999999999999983,0.25,0.0003
158,1294336,3.791896104812622,3.791896104812622,3.642216920852661,74.95810389518738,75.10778307914734,0.0019999999999999983,0.25,0.0003
159,1302528,4.08600926399231,4.08600926399231,3.940931558609009,74.66399073600769,74.80906844139099,0.0019999999999999983,0.25,0.0003
160,1310720,4.426167011260986,4.426167011260986,4.2831456661224365,74.32383298873901,74.46685433387756,0.0019999999999999983,0.25,0.0003
161,1318912,4.681084156036377,4.681084156036377,4.54534649848938,74.06891584396362,74.20465350151062,0.0019999999999999983,0.25,0.0003
162,1327104,4.7762250900268555,4.7762250900268555,4.647645950317383,73.97377490997314,74.10235404968262,0.0019999999999999983,0.25,0.0003
163,1335296,4.185382127761841,4.185382127761841,4.051575660705566,74.56461787223816,74.69842433929443,0.0019999999999999983,0.25,0.0003
164,1343488,4.289863109588623,4.289863109588623,4.157302379608154,74.46013689041138,74.59269762039185,0.0019999999999999983,0.25,0.0003
165,1351680,4.707930088043213,4.707930088043213,4.5811927318573,74.04206991195679,74.1688072681427,0.0019999999999999983,0.25,0.0003
166,1359872,4.190233945846558,4.190233945846558,4.05485987663269,74.55976605415344,74.69514012336731,0.0019999999999999983,0.25,0.0003
167,1368064,4.310718774795532,4.310718774795532,4.175589084625244,74.43928122520447,74.57441091537476,0.0019999999999999983,0.25,0.0003
168,1376256,3.8062727451324463,3.8062727451324463,3.666738271713257,74.94372725486755,75.08326172828674,0.0019999999999999983,0.25,0.0003
169,1384448,4.105410575866699,4.105410575866699,3.966209888458252,74.6445894241333,74.78379011154175,0.0019999999999999983,0.25,0.0003
170,1392640,4.155341386795044,4.155341386795044,4.020742177963257,74.59465861320496,74.72925782203674,0.0019999999999999983,0.25,0.0003
171,1400832,4.033712148666382,4.033712148666382,3.8969850540161133,74.71628785133362,74.85301494598389,0.0019999999999999983,0.25,0.0003
172,1409024,4.443398714065552,4.443398714065552,4.310307502746582,74.30660128593445,74.43969249725342,0.0019999999999999983,0.25,0.0003
173,1417216,3.867337703704834,3.867337703704834,3.7234222888946533,74.88266229629517,75.02657771110535,0.0019999999999999983,0.25,0.0003
174,1425408,3.944108486175537,3.944108486175537,3.8022732734680176,74.80589151382446,74.94772672653198,0.0019999999999999983,0.25,0.0003
175,1433600,4.520509243011475,4.520509243011475,4.389885663986206,74.22949075698853,74.3601143360138,0.0019999999999999983,0.25,0.0003
176,1441792,4.928193092346191,4.928193092346191,4.8037803173065186,73.82180690765381,73.94621968269348,0.0019999999999999983,0.25,0.0003
177,1449984,4.417649507522583,4.417649507522583,4.285565614700317,74.33235049247742,74.46443438529968,0.0019999999999999983,0.25,0.0003
178,1458176,3.9319908618927,3.9319908618927,3.79923939704895,74.8180091381073,74.95076060295105,0.0019999999999999983,0.25,0.0003
179,1466368,4.468474388122559,4.468474388122559,4.343334436416626,74.28152561187744,74.40666556358337,0.0019999999999999983,0.25,0.0003
180,1474560,4.573491811752319,4.573491811752319,4.443833827972412,74.17650818824768,74.30616617202759,0.0019999999999999983,0.25,0.0003
181,1482752,4.014531373977661,4.014531373977661,3.88311505317688,74.73546862602234,74.86688494682312,0.0019999999999999983,0.25,0.0003
182,1490944,3.8515841960906982,3.8515841960906982,3.7143683433532715,74.8984158039093,75.03563165664673,0.0019999999999999983,0.25,0.0003
183,1499136,4.319796562194824,4.319796562194824,4.192785024642944,74.43020343780518,74.55721497535706,0.0019999999999999983,0.25,0.0003
184,1507328,3.706667423248291,3.706667423248291,3.5727953910827637,75.04333257675171,75.17720460891724,0.0019999999999999983,0.25,0.0003
185,1515520,3.1731700897216797,3.1731700897216797,3.0392682552337646,75.57682991027832,75.71073174476624,0.0019999999999999983,0.25,0.0003
186,1523712,3.734610080718994,3.734610080718994,3.6068713665008545,75.015389919281,75.14312863349915,0.0019999999999999983,0.25,0.0003
187,1531904,4.180017709732056,4.180017709732056,4.060313701629639,74.56998229026794,74.68968629837036,0.0019999999999999983,0.25,0.0003
188,1540096,4.415396451950073,4.415396451950073,4.295239448547363,74.33460354804993,74.45476055145264,0.0019999999999999983,0.25,0.0003
189,1548288,4.734811782836914,4.734811782836914,4.61408257484436,74.01518821716309,74.13591742515564,0.0019999999999999983,0.25,0.0003
190,1556480,4.737708568572998,4.737708568572998,4.6188390254974365,74.012291431427,74.13116097450256,0.0019999999999999983,0.25,0.0003
191,1564672,4.193369150161743,4.193369150161743,4.071710109710693,74.55663084983826,74.6782898902893,0.0019999999999999983,0.25,0.0003
192,1572864,3.8852548599243164,3.8852548599243164,3.7591969966888428,74.86474514007568,74.99080300331116,0.0019999999999999983,0.25,0.0003
193,1581056,3.515831232070923,3.515831232070923,3.3898329734802246,75.23416876792908,75.36016702651978,0.0019999999999999983,0.25,0.0003
194,1589248,4.050520658493042,4.050520658493042,3.930208683013916,74.69947934150696,74.81979131698608,0.0019999999999999983,0.25,0.0003
195,1597440,3.6155319213867188,3.6155319213867188,3.496471643447876,75.13446807861328,75.25352835655212,0.0019999999999999983,0.25,0.0003
196,1605632,4.152861833572388,4.152861833572388,4.035845994949341,74.59713816642761,74.71415400505066,0.0019999999999999983,0.25,0.0003
197,1613824,4.575762748718262,4.575762748718262,4.463515281677246,74.17423725128174,74.28648471832275,0.0019999999999999983,0.25,0.0003
198,1622016,4.106024503707886,4.106024503707886,3.9912736415863037,74.64397549629211,74.7587263584137,0.0019999999999999983,0.25,0.0003
199,1630208,3.64621639251709,3.64621639251709,3.527841567993164,75.10378360748291,75.22215843200684,0.0019999999999999983,0.25,0.0003
200,1638400,4.074058532714844,4.074058532714844,3.9628779888153076,74.67594146728516,74.78712201118469,0.0019999999999999983,0.25,0.0003
201,1646592,3.684607744216919,3.684607744216919,3.5708463191986084,75.06539225578308,75.17915368080139,0.0019999999999999983,0.25,0.0003
202,1654784,4.1033899784088135,4.1033899784088135,3.99067759513855,74.64661002159119,74.75932240486145,0.0019999999999999983,0.25,0.0003
203,1662976,4.606900215148926,4.606900215148926,4.50187087059021,74.14309978485107,74.24812912940979,0.0019999999999999983,0.25,0.0003
204,1671168,4.040995836257935,4.040995836257935,3.93654465675354,74.70900416374207,74.81345534324646,0.0019999999999999983,0.25,0.0003
205,1679360,4.236582517623901,4.236582517623901,4.131350517272949,74.5134174823761,74.61864948272705,0.0019999999999999983,0.25,0.0003
206,1687552,3.746596574783325,3.746596574783325,3.6331748962402344,75.00340342521667,75.11682510375977,0.0019999999999999983,0.25,0.0003
207,1695744,3.8428401947021484,3.8428401947021484,3.736189603805542,74.90715980529785,75.01381039619446,0.0019999999999999983,0.25,0.0003
208,1703936,3.9330101013183594,3.9330101013183594,3.827962875366211,74.81698989868164,74.92203712463379,0.0019999999999999983,0.25,0.0003
209,1712128,3.41164231300354,3.41164231300354,3.3002352714538574,75.33835768699646,75.44976472854614,0.0019999999999999983,0.25,0.0003
210,1720320,3.6107635498046875,3.6107635498046875,3.503051996231079,75.13923645019531,75.24694800376892,0.0019999999999999983,0.25,0.0003
211,1728512,3.2036638259887695,3.2036638259887695,3.087625503540039,75.54633617401123,75.66237449645996,0.0019999999999999983,0.25,0.0003
212,1736704,3.369269371032715,3.369269371032715,3.2564616203308105,75.38073062896729,75.49353837966919,0.0019999999999999983,0.25,0.0003
213,1744896,2.9019808769226074,2.9019808769226074,2.782944440841675,75.84801912307739,75.96705555915833,0.0019999999999999983,0.25,0.0003
214,1753088,3.3842718601226807,3.3842718601226807,3.272346258163452,75.36572813987732,75.47765374183655,0.0019999999999999983,0.25,0.0003
215,1761280,3.0104613304138184,3.0104613304138184,2.8924262523651123,75.73953866958618,75.85757374763489,0.0019999999999999983,0.25,0.0003
216,1769472,2.5322532653808594,2.5322532653808594,2.413759231567383,76.21774673461914,76.33624076843262,0.0019999999999999983,0.25,0.0003
217,1777664,3.079167604446411,3.079167604446411,2.9617345333099365,75.67083239555359,75.78826546669006,0.0019999999999999983,0.25,0.0003
