Episode,Effort,Raw_Reward,Normalized_Reward,Policy_Loss,Value_Loss,Total_Loss,KL_Div,Entropy,LR,Advantage_Mean,Advantage_Std
0,174.9903564453125,tensor(-7.4320),tensor(-7.4320),5.8727744817733765,18.36439050640911,24.237164988182485,19.08399100601673,0.7258707582950592,9.9991e-05,-7.431954383850098,nan
1,180.61947631835938,tensor(-8.2696),tensor(-8.2696),6.702800691127777,28.3057661652565,35.00856685638428,1.7932376824319363,0.7262570783495903,9.9982e-05,-8.072088241577148,nan
2,182.72059631347656,tensor(-8.5944),tensor(-8.5944),6.40764981508255,40.11427402496338,46.52192384004593,18.36242574453354,0.7266511917114258,9.997300000000001e-05,-8.201791763305664,nan
3,177.9044647216797,tensor(-7.9243),tensor(-7.9243),5.780470371246338,40.872774600982666,46.653244972229004,13.084522664546967,0.7268958240747452,9.996400000000001e-05,-7.3990020751953125,nan
4,175.7035369873047,tensor(-7.6187),tensor(-7.6187),5.487293004989624,40.94835424423218,46.4356472492218,12.476367682218552,0.7270407602190971,9.995500000000001e-05,-7.023735046386719,nan
5,171.97161865234375,tensor(-7.0865),tensor(-7.0865),5.038630962371826,37.27933597564697,42.3179669380188,2.1965995877981186,0.7272975444793701,9.994600000000001e-05,-6.4494476318359375,nan
6,173.74169921875,tensor(-7.3058),tensor(-7.3058),5.192539095878601,41.48750162124634,46.68004071712494,9.42723661661148,0.7276017144322395,9.993700000000002e-05,-6.646450042724609,nan
7,170.75192260742188,tensor(-6.9304),tensor(-6.9304),4.887537658214569,36.59405279159546,41.48159044981003,9.914183914661407,0.7278335317969322,9.992800000000002e-05,-6.256048202514648,nan
8,168.06985473632812,tensor(-6.5124),tensor(-6.5124),4.549182951450348,31.504975080490112,36.05415803194046,15.076199024915695,0.7280592620372772,9.991900000000003e-05,-5.822954177856445,nan
9,164.46194458007812,tensor(-6.0798),tensor(-6.0798),4.199421405792236,26.735411405563354,30.93483281135559,28.437498807907104,0.7282302528619766,9.991000000000002e-05,-5.3752593994140625,nan
10,159.13580322265625,tensor(-5.2861),tensor(-5.2861),5.261875212192535,19.581628561019897,24.843503773212433,4.562685254961252,0.7283887043595314,9.990100000000002e-05,-4.566919326782227,nan
11,154.22007751464844,tensor(-4.7347),tensor(-4.7347),3.130054473876953,14.989201188087463,18.119255661964417,26.700377762317657,0.7288192957639694,9.989200000000001e-05,-4.0064697265625,nan
12,147.75216674804688,tensor(-4.0272),tensor(-4.0272),2.5708864331245422,10.063895225524902,12.634781658649445,10.842575117945671,0.7292362153530121,9.988300000000002e-05,-3.2889270782470703,nan
13,150.56114196777344,tensor(-4.3063),tensor(-4.3063),2.779814600944519,11.601920366287231,14.38173496723175,8.085445940494537,0.7295914217829704,9.987400000000001e-05,-3.5581626892089844,nan
14,148.07542419433594,tensor(-4.0186),tensor(-4.0186),2.54577100276947,9.512250423431396,12.058021426200867,5.0238011330366135,0.7299558371305466,9.986500000000002e-05,-3.258586883544922,nan
15,149.91812133789062,tensor(-4.2173),tensor(-4.2173),2.6907131373882294,10.546923995018005,13.237637132406235,8.836348541080952,0.730397067964077,9.985600000000003e-05,-3.444110870361328,nan
16,153.4730224609375,tensor(-4.7323),tensor(-4.7323),3.08198481798172,13.968897461891174,17.050882279872894,4.550626069307327,0.7308494597673416,9.984700000000002e-05,-3.9449405670166016,nan
17,151.2227020263672,tensor(-4.4150),tensor(-4.4150),2.822471499443054,11.578401803970337,14.400873303413391,6.02849255874753,0.7312319427728653,9.983800000000002e-05,-3.612743377685547,nan
18,153.2969512939453,tensor(-4.6794),tensor(-4.6794),3.017367422580719,13.363422870635986,16.380790293216705,9.78303548693657,0.7316191494464874,9.982900000000001e-05,-3.8622303009033203,nan
19,157.24131774902344,tensor(-5.1648),tensor(-5.1648),3.385160267353058,17.067148804664612,20.45230907201767,2.2364946752786636,0.7319921627640724,9.982e-05,-4.33302116394043,nan
20,155.56907653808594,tensor(-4.9650),tensor(-4.9650),3.2178658843040466,15.379354000091553,18.5972198843956,3.81092469394207,0.7323831468820572,9.981100000000001e-05,-4.118879318237305,nan
21,158.23683166503906,tensor(-5.2087),tensor(-5.2087),3.5052438974380493,17.422876477241516,20.928120374679565,19.039194222539663,0.7328851670026779,9.9802e-05,-4.348627090454102,nan
22,162.18577575683594,tensor(-5.7765),tensor(-5.7765),3.831423819065094,22.403909921646118,26.235333740711212,19.226318418979645,0.7333553731441498,9.979300000000001e-05,-4.90422248840332,nan
23,166.86036682128906,tensor(-6.3443),tensor(-6.3443),4.265479743480682,27.944565534591675,32.21004527807236,13.3972048163414,0.733677826821804,9.978400000000002e-05,-5.459814071655273,nan
24,170.66297912597656,tensor(-6.8653),tensor(-6.8653),4.662942886352539,33.5807158946991,38.243658781051636,8.651923969388008,0.733956977725029,9.977500000000001e-05,-5.96856689453125,nan
25,173.66839599609375,tensor(-7.3050),tensor(-7.3050),4.996830224990845,38.743653297424316,43.74048352241516,6.518785357475281,0.7342831566929817,9.9766e-05,-6.395942687988281,nan
26,177.5177764892578,tensor(-7.7779),tensor(-7.7779),6.023851156234741,45.20924949645996,51.2331006526947,3.5485586747527122,0.7347327470779419,9.9757e-05,-6.856700897216797,nan
27,174.00137329101562,tensor(-7.3214),tensor(-7.3214),5.103985369205475,39.5452036857605,44.64918905496597,2.2947079055011272,0.7352089881896973,9.9748e-05,-6.391338348388672,nan
28,174.93991088867188,tensor(-7.5940),tensor(-7.5940),5.3489768505096436,43.068049907684326,48.41702675819397,7.229188330471516,0.7355323359370232,9.973899999999999e-05,-6.656229019165039,nan
29,173.31517028808594,tensor(-7.1976),tensor(-7.1976),6.592934250831604,38.49747657775879,45.09041082859039,0.09386197850108147,0.7359165176749229,9.973e-05,-6.25230598449707,nan
30,172.33642578125,tensor(-7.2095),tensor(-7.2095),4.891787469387054,37.87567710876465,42.7674645781517,7.627158284187317,0.7364066913723946,9.9721e-05,-6.26148796081543,nan
31,176.0120849609375,tensor(-7.6004),tensor(-7.6004),5.303295016288757,43.34266519546509,48.645960211753845,2.011051107198,0.7368395924568176,9.9712e-05,-6.644664764404297,nan
32,175.0458526611328,tensor(-7.5322),tensor(-7.5322),5.1320284605026245,41.68800735473633,46.82003581523895,3.555065643042326,0.7372773587703705,9.9703e-05,-6.568996429443359,nan
33,172.79470825195312,tensor(-7.1671),tensor(-7.1671),5.006541907787323,36.95075559616089,41.95729750394821,5.229706268757582,0.7376166507601738,9.9694e-05,-6.1948394775390625,nan
34,175.1600799560547,tensor(-7.5792),tensor(-7.5792),5.393963873386383,41.77502202987671,47.16898590326309,8.415190730243921,0.7381926625967026,9.968499999999999e-05,-6.597835540771484,nan
35,178.792236328125,tensor(-8.0288),tensor(-8.0288),5.497777462005615,47.285597801208496,52.78337526321411,5.050887927412987,0.7388453483581543,9.9676e-05,-7.0371551513671875,nan
36,180.51463317871094,tensor(-8.2907),tensor(-8.2907),5.693191289901733,50.564547538757324,56.25773882865906,6.076484650373459,0.7392089664936066,9.966699999999999e-05,-7.287284851074219,nan
37,183.91152954101562,tensor(-8.7013),tensor(-8.7013),8.291897296905518,56.85321760177612,65.14511489868164,0.09209119901061058,0.7393279373645782,9.9658e-05,-7.685157775878906,nan
38,182.58792114257812,tensor(-8.6397),tensor(-8.6397),6.484781622886658,56.68567085266113,63.17045247554779,2.444361962378025,0.7395165264606476,9.964900000000001e-05,-7.614952087402344,nan
39,185.27761840820312,tensor(-8.9920),tensor(-8.9920),6.764907002449036,62.10203504562378,68.86694204807281,1.418780893087387,0.7400379478931427,9.964e-05,-7.960620880126953,nan
40,183.8083038330078,tensor(-8.6857),tensor(-8.6857),6.620463848114014,57.416812896728516,64.03727674484253,1.1085425950586796,0.740897536277771,9.9631e-05,-7.647636413574219,nan
41,184.85305786132812,tensor(-8.8923),tensor(-8.8923),6.248414158821106,60.122835636138916,66.37124979496002,3.146488904953003,0.742073580622673,9.9622e-05,-7.847503662109375,nan
42,186.3894500732422,tensor(-9.1830),tensor(-9.1830),6.45274019241333,64.14032697677612,70.59306716918945,2.8972154185175896,0.7429078966379166,9.961300000000001e-05,-8.13058853149414,nan
43,188.40689086914062,tensor(-9.4422),tensor(-9.4422),6.5474361181259155,67.66773223876953,74.21516835689545,2.1521621607244015,0.7434296682476997,9.960400000000002e-05,-8.380718231201172,nan
44,189.823974609375,tensor(-9.6555),tensor(-9.6555),6.7383105754852295,70.95825958251953,77.69657015800476,1.8531529195606709,0.743764691054821,9.959500000000002e-05,-8.582836151123047,nan
45,191.04620361328125,tensor(-9.8729),tensor(-9.8729),6.997420847415924,74.56108951568604,81.55851036310196,2.0589322559535503,0.7441231831908226,9.958600000000003e-05,-8.788936614990234,nan
46,192.50186157226562,tensor(-10.0228),tensor(-10.0228),6.974965333938599,76.70914936065674,83.68411469459534,2.1413346230983734,0.7444218620657921,9.957700000000004e-05,-8.927955627441406,nan
47,193.31643676757812,tensor(-10.2773),tensor(-10.2773),9.303817987442017,80.84301853179932,90.14683651924133,0.02427099272608757,0.7441723570227623,9.956800000000005e-05,-9.170207977294922,nan
48,194.18008422851562,tensor(-10.2723),tensor(-10.2723),7.998585820198059,81.35402011871338,89.35260593891144,0.9136218167841434,0.7432569414377213,9.955900000000005e-05,-9.1531982421875,nan
49,194.43695068359375,tensor(-10.4497),tensor(-10.4497),9.645377397537231,84.85736083984375,94.50273823738098,0.06333635747432709,0.7434370815753937,9.955000000000006e-05,-9.321495056152344,nan
50,195.72622680664062,tensor(-10.5705),tensor(-10.5705),7.480647623538971,87.05964469909668,94.54029232263565,0.6871378943324089,0.7435453832149506,9.954100000000006e-05,-9.435752868652344,nan
51,195.01443481445312,tensor(-10.4180),tensor(-10.4180),8.6425222158432,83.6535120010376,92.2960342168808,0.2818658612668514,0.743915967643261,9.953200000000005e-05,-9.27508544921875,nan
52,194.37522888183594,tensor(-10.2945),tensor(-10.2945),8.394579291343689,81.96450424194336,90.35908353328705,1.6318987309932709,0.7454237043857574,9.952300000000004e-05,-9.142875671386719,nan
53,192.25340270996094,tensor(-10.0300),tensor(-10.0300),6.982564687728882,76.58214664459229,83.56471133232117,2.4248339235782623,0.7466857135295868,9.951400000000005e-05,-8.871578216552734,nan
54,190.98153686523438,tensor(-9.7241),tensor(-9.7241),9.314165353775024,71.6648063659668,80.97897171974182,0.10374148935079575,0.7471818923950195,9.950500000000006e-05,-8.556568145751953,nan
55,189.94293212890625,tensor(-9.7033),tensor(-9.7033),7.67453920841217,71.80837535858154,79.48291456699371,0.43075481802225113,0.7472193613648415,9.949600000000007e-05,-8.530353546142578,nan
56,191.51260375976562,tensor(-9.9365),tensor(-9.9365),7.761435508728027,75.03706455230713,82.79850006103516,0.4421724043786526,0.747445672750473,9.948700000000007e-05,-8.758491516113281,nan
57,190.4876251220703,tensor(-9.7984),tensor(-9.7984),6.989001095294952,72.62313842773438,79.61213952302933,1.6975383758544922,0.7476498708128929,9.947800000000007e-05,-8.614116668701172,nan
58,187.91844177246094,tensor(-9.4381),tensor(-9.4381),6.8351404666900635,66.23621845245361,73.07135891914368,0.9254378378391266,0.7477880790829659,9.946900000000006e-05,-8.24603271484375,nan
59,189.9547882080078,tensor(-9.6052),tensor(-9.6052),7.937668859958649,68.85641193389893,76.79408079385757,0.09699612110853195,0.7478383928537369,9.946000000000005e-05,-8.404605865478516,nan
60,189.57388305664062,tensor(-9.6530),tensor(-9.6530),8.01189810037613,69.27203178405762,77.28392988443375,0.13140353932976723,0.7486097291111946,9.945100000000006e-05,-8.446006774902344,nan
61,191.12765502929688,tensor(-9.7955),tensor(-9.7955),9.237220644950867,71.81120586395264,81.0484265089035,0.16545956768095493,0.75021643191576,9.944200000000006e-05,-8.581783294677734,nan
62,190.31600952148438,tensor(-9.7778),tensor(-9.7778),6.8098538517951965,71.62142944335938,78.43128329515457,2.648755945265293,0.751391626894474,9.943300000000005e-05,-8.556571960449219,nan
63,188.09608459472656,tensor(-9.4490),tensor(-9.4490),7.152041435241699,65.90548133850098,73.05752277374268,0.7952614203095436,0.7520446553826332,9.942400000000004e-05,-8.219955444335938,nan
64,188.64283752441406,tensor(-9.6626),tensor(-9.6626),9.23477053642273,69.59830474853516,78.83307528495789,0.047505274415016174,0.7521930113434792,9.941500000000004e-05,-8.425716400146484,nan
65,189.6750946044922,tensor(-9.6111),tensor(-9.6111),6.867558598518372,68.84367942810059,75.71123802661896,1.2008817046880722,0.7517088428139687,9.940600000000004e-05,-8.370124816894531,nan
66,191.12057495117188,tensor(-9.8737),tensor(-9.8737),7.684191703796387,74.15301990509033,81.83721160888672,0.4350140243768692,0.7514847442507744,9.939700000000005e-05,-8.62582015991211,nan
67,190.1674346923828,tensor(-9.6369),tensor(-9.6369),7.774945676326752,68.89435195922852,76.66929763555527,0.6777641363441944,0.7514543980360031,9.938800000000005e-05,-8.384449005126953,nan
68,191.10946655273438,tensor(-9.8448),tensor(-9.8448),6.850668668746948,71.9759292602539,78.82659792900085,1.4861668311059475,0.751565508544445,9.937900000000004e-05,-8.586570739746094,nan
69,192.5294647216797,tensor(-10.0820),tensor(-10.0820),7.833946585655212,75.74118900299072,83.57513558864594,0.2744201384484768,0.751856654882431,9.937000000000003e-05,-8.815773010253906,nan
70,191.1361541748047,tensor(-9.9010),tensor(-9.9010),7.525298774242401,72.63146877288818,80.15676754713058,0.5426236540079117,0.7522474676370621,9.936100000000003e-05,-8.626567840576172,nan
71,192.99417114257812,tensor(-10.1592),tensor(-10.1592),7.94351863861084,77.56984329223633,85.51336193084717,0.4638049490749836,0.7524673715233803,9.935200000000002e-05,-8.87704849243164,nan
72,191.8616943359375,tensor(-9.9409),tensor(-9.9409),7.790534496307373,73.90967082977295,81.70020532608032,0.3628125786781311,0.7526039108633995,9.934300000000003e-05,-8.652351379394531,nan
73,193.1136016845703,tensor(-10.0692),tensor(-10.0692),9.071785688400269,75.65721321105957,84.72899889945984,0.28493691980838776,0.7528033927083015,9.933400000000002e-05,-8.775650024414062,nan
74,192.69076538085938,tensor(-10.0989),tensor(-10.0989),7.142405033111572,76.06937026977539,83.21177530288696,0.9644067864865065,0.7531637921929359,9.932500000000003e-05,-8.801124572753906,nan
75,191.68365478515625,tensor(-9.8977),tensor(-9.8977),8.265330970287323,72.29785251617432,80.56318348646164,0.15755291655659676,0.7535324841737747,9.931600000000002e-05,-8.593513488769531,nan
76,191.79745483398438,tensor(-9.9585),tensor(-9.9585),6.799224495887756,73.02858066558838,79.82780516147614,1.4270720034837723,0.7541889846324921,9.930700000000002e-05,-8.64724349975586,nan
77,193.49737548828125,tensor(-10.1852),tensor(-10.1852),8.410432279109955,76.52151393890381,84.93194621801376,0.14695997536182404,0.7547533139586449,9.929800000000002e-05,-8.865428924560547,nan
78,192.86204528808594,tensor(-10.0718),tensor(-10.0718),8.763816952705383,73.9031457901001,82.66696274280548,0.01228359341621399,0.7557590156793594,9.928900000000003e-05,-8.74393081665039,nan
79,192.66046142578125,tensor(-10.0726),tensor(-10.0726),7.034169673919678,74.61115455627441,81.64532423019409,0.887723121792078,0.7569237798452377,9.928000000000004e-05,-8.734954833984375,nan
80,193.28074645996094,tensor(-10.1787),tensor(-10.1787),7.021161317825317,75.44639778137207,82.46755909919739,0.8720415439456701,0.7575539797544479,9.927100000000003e-05,-8.832138061523438,nan
81,193.89968872070312,tensor(-10.3323),tensor(-10.3323),7.586161255836487,77.78738117218018,85.37354242801666,0.8486049585044384,0.7579429969191551,9.926200000000004e-05,-8.97479248046875,nan
82,194.5734100341797,tensor(-10.4870),tensor(-10.4870),9.419706225395203,80.73475456237793,90.15446078777313,0.16029426269233227,0.7583333030343056,9.925300000000005e-05,-9.118755340576172,nan
83,195.2312774658203,tensor(-10.5297),tensor(-10.5297),7.644440054893494,82.13762283325195,89.78206288814545,0.8598744869232178,0.7587703093886375,9.924400000000004e-05,-9.153518676757812,nan
84,193.70852661132812,tensor(-10.3052),tensor(-10.3052),8.63090467453003,78.07171440124512,86.70261907577515,0.09661359339952469,0.7592440545558929,9.923500000000005e-05,-8.921226501464844,nan
85,194.6825408935547,tensor(-10.3608),tensor(-10.3608),7.098370671272278,78.30341148376465,85.40178215503693,1.3282630927860737,0.7596413567662239,9.922600000000004e-05,-8.971790313720703,nan
86,195.14315795898438,tensor(-10.4948),tensor(-10.4948),7.261177957057953,80.49554824829102,87.75672620534897,0.819043068215251,0.7598961368203163,9.921700000000004e-05,-9.096111297607422,nan
87,196.82440185546875,tensor(-10.7162),tensor(-10.7162),9.03830999135971,84.41774940490723,93.45605939626694,0.045033372938632965,0.7601231709122658,9.920800000000004e-05,-9.307193756103516,nan
88,195.98094177246094,tensor(-10.6284),tensor(-10.6284),7.559871077537537,82.72882556915283,90.28869664669037,0.8169291354715824,0.7607066631317139,9.919900000000005e-05,-9.212059020996094,nan
89,194.9895477294922,tensor(-10.4405),tensor(-10.4405),7.791205048561096,78.86585235595703,86.65705740451813,0.48435060679912567,0.7615078166127205,9.919000000000004e-05,-9.01534652709961,nan
