Episode,Effort,Raw_Reward,Normalized_Reward,Policy_Loss,Value_Loss,Total_Loss,KL_Div,Entropy,LR,Advantage_Mean,Advantage_Std
0,175.48194885253906,-7.5302734375,-7.5302734375,7.512158473332723,56.7031364440918,64.21529491742452,0.0024158755938212075,0.7259162068367004,5e-05,-7.5302734375,nan
1,176.1111297607422,-7.6345086097717285,-7.6345086097717285,7.555256605148315,58.28407287597656,65.83932948112488,0.01046238342920939,0.7261184056599935,5e-05,-7.634505271911621,nan
2,174.53961181640625,-7.439419269561768,-7.439419269561768,7.455455541610718,55.34354464213053,62.79900018374125,-0.0021533071994781494,0.7260619302590688,5e-05,-7.439414024353027,nan
3,175.27001953125,-7.533751964569092,-7.533751964569092,7.530286153157552,56.75569534301758,64.28598149617513,0.0004592388868331909,0.7260733942190806,5e-05,-7.5337443351745605,nan
4,174.76431274414062,-7.480044364929199,-7.480044364929199,7.480677445729573,55.94890785217285,63.42958529790243,-8.595983187357585e-05,0.7262600759665171,5e-05,-7.480034351348877,nan
5,175.2425994873047,-7.527449131011963,-7.527449131011963,7.526214202245076,56.660130182902016,64.1863443851471,0.00016234318415323892,0.7265684405962626,5e-05,-7.527435779571533,nan
6,175.19900512695312,-7.524751663208008,-7.524751663208008,7.516018867492676,56.61957677205404,64.13559563954671,0.0011593451102574666,0.7268843948841095,5e-05,-7.524734973907471,nan
7,174.9469757080078,-7.444775104522705,-7.444775104522705,7.454064051310222,55.422532399495445,62.876596450805664,-0.0012484043836593628,0.7271757026513418,5e-05,-7.4447550773620605,nan
8,175.6123504638672,-7.5789079666137695,-7.5789079666137695,7.573603709538777,57.43799908955892,65.0116027990977,0.0006973793109258016,0.7273528873920441,5e-05,-7.578884601593018,nan
9,174.7477264404297,-7.499406337738037,-7.499406337738037,7.497838656107585,56.23854764302572,63.7363862991333,0.00020706156889597574,0.7275318006674448,5e-05,-7.499381065368652,nan
10,174.83599853515625,1.786293659380374,1.786293659380374,-1.7972770134607952,3.1914785703023276,1.3942015568415325,-0.006084233522415161,0.7279032667477926,5e-05,1.786322832107544,nan
11,175.10975646972656,1.1310237231684435,1.1310237231684435,-1.1364851991335552,1.2794567942619324,0.1429715951283773,-0.004754945635795593,0.7281971375147501,5e-05,1.1310560703277588,nan
12,175.58627319335938,-0.6613141719675428,-0.6613141719675428,0.6587887108325958,0.4372360010941823,1.096024711926778,0.003782848517100016,0.7284026841322581,5e-05,-0.6612802743911743,nan
13,174.37229919433594,1.1115886870532188,1.1115886870532188,-1.117240349451701,1.235764781634013,0.11852443218231201,-0.005033140381177266,0.7285289963086446,5e-05,1.1116236448287964,nan
14,175.279052734375,-1.0667953093647617,-1.0667953093647617,1.0601340532302856,1.1379503011703491,2.1980843544006348,0.0062450021505355835,0.7285958031813303,5e-05,-1.0667599439620972,nan
15,174.83787536621094,-0.9865251575722701,-0.9865251575722701,0.9801806807518005,0.9731292128562927,1.9533098936080933,0.00646782914797465,0.728607694307963,5e-05,-0.986489474773407,nan
16,175.20509338378906,-0.49845706955230135,-0.49845706955230135,0.49642715851465863,0.2484020839134852,0.7448292424281439,0.004012932380040486,0.7285694082578024,5e-05,-0.49842098355293274,nan
17,174.22518920898438,0.7307248837199103,0.7307248837199103,-0.7323916455109915,0.5340232849121094,-0.19836836059888205,-0.002204964558283488,0.7285562952359518,5e-05,0.7307615280151367,nan
18,175.51283264160156,-1.109508064402403,-1.109508064402403,1.1014107664426167,1.2309446930885315,2.3323554595311484,0.007304921746253967,0.728558619817098,5e-05,-1.1094714403152466,nan
19,173.83030700683594,2.0386978770248287,2.0386978770248287,-2.05948543548584,4.156428734461467,2.0969432989756265,-0.010100553433100382,0.7285564243793488,5e-05,2.0387344360351562,nan
20,174.26394653320312,1.1518276418386755,1.1518276418386755,-1.1581716934839885,1.326766272385915,0.16859457890192667,-0.005452069143454234,0.7285884618759155,5e-05,1.1518641710281372,nan
21,174.4076690673828,-0.08108826197682648,-0.08108826197682648,0.08092377707362175,0.006568271666765213,0.08749204874038696,0.001621738076210022,0.7285976707935333,5e-05,-0.08105211704969406,nan
22,174.96888732910156,-0.48184924813776164,-0.48184924813776164,0.47994814316431683,0.23210727920134863,0.7120554223656654,0.003888001044591268,0.7285419901212057,5e-05,-0.4818127155303955,nan
