ts,event,queue,idx,gpu,info,cmd
2026-08-01T14:13:52+00:00,START,jobs,52,gpu4,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 55 --seed 44 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T14:26:32+00:00,END,jobs,46,gpu6,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 35 --seed 43 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T14:26:32+00:00,START,jobs,53,gpu6,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 55 --seed 45 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T14:36:31+00:00,END,jobs,45,gpu3,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 35 --seed 42 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T14:36:31+00:00,START,jobs,54,gpu3,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 55 --seed 46 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T14:48:58+00:00,END,jobs,47,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 35 --seed 44 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T14:48:58+00:00,START,jobs,55,gpu1,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 42 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T14:54:24+00:00,END,jobs,48,gpu0,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 35 --seed 45 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T14:54:24+00:00,START,jobs,56,gpu0,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 42 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T14:58:17+00:00,END,jobs,49,gpu7,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 35 --seed 46 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T14:58:17+00:00,START,jobs,57,gpu7,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 42 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T14:59:01+00:00,END,jobs,55,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 42 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T14:59:01+00:00,START,jobs,58,gpu1,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 43 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:08:34+00:00,END,jobs,56,gpu0,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 42 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:08:34+00:00,START,jobs,59,gpu0,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 43 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:09:13+00:00,END,jobs,58,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 43 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:09:13+00:00,START,jobs,60,gpu1,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 43 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:13:20+00:00,END,jobs,50,gpu5,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 55 --seed 42 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:13:20+00:00,START,jobs,61,gpu5,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 44 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:13:57+00:00,END,jobs,51,gpu2,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 55 --seed 43 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:13:57+00:00,START,jobs,62,gpu2,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 44 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:14:32+00:00,END,jobs,57,gpu7,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 42 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:14:32+00:00,START,jobs,63,gpu7,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 44 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:18:37+00:00,END,jobs,52,gpu4,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 55 --seed 44 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:18:37+00:00,START,jobs,64,gpu4,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:22:30+00:00,END,jobs,59,gpu0,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 43 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:22:30+00:00,START,jobs,65,gpu0,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:23:18+00:00,END,jobs,61,gpu5,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 44 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:23:18+00:00,START,jobs,66,gpu5,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:23:19+00:00,END,jobs,60,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 43 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:23:19+00:00,START,jobs,67,gpu1,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:24:42+00:00,END,jobs,63,gpu7,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 44 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:24:42+00:00,START,jobs,68,gpu7,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:25:57+00:00,END,jobs,62,gpu2,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 44 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:25:57+00:00,START,jobs,69,gpu2,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:28:37+00:00,END,jobs,64,gpu4,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:28:37+00:00,START,jobs,70,gpu4,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 42 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:31:02+00:00,END,jobs,53,gpu6,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 55 --seed 45 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:31:03+00:00,START,jobs,71,gpu6,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 42 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:32:29+00:00,END,jobs,65,gpu0,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:32:29+00:00,START,jobs,72,gpu0,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 42 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:33:15+00:00,END,jobs,67,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:33:15+00:00,START,jobs,73,gpu1,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 43 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:33:16+00:00,END,jobs,66,gpu5,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 45 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:33:16+00:00,START,jobs,74,gpu5,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 43 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:35:59+00:00,END,jobs,69,gpu2,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:35:59+00:00,START,jobs,75,gpu2,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 43 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:37:07+00:00,END,jobs,68,gpu7,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 35 --seed 46 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:37:07+00:00,START,jobs,76,gpu7,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 44 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:42:50+00:00,END,jobs,70,gpu4,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 42 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:42:50+00:00,START,jobs,77,gpu4,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 44 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:43:13+00:00,END,jobs,71,gpu6,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 42 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:43:13+00:00,START,jobs,78,gpu6,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 44 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:45:06+00:00,END,jobs,74,gpu5,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 43 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:45:06+00:00,START,jobs,79,gpu5,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 45 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:46:24+00:00,END,jobs,72,gpu0,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 42 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:46:24+00:00,START,jobs,80,gpu0,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 45 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:47:48+00:00,END,jobs,75,gpu2,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 43 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:47:48+00:00,START,jobs,81,gpu2,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 45 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:51:30+00:00,END,jobs,73,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 43 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:51:30+00:00,START,jobs,82,gpu1,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 46 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:55:06+00:00,END,jobs,76,gpu7,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 44 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:55:06+00:00,START,jobs,83,gpu7,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 46 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:57:14+00:00,END,jobs,54,gpu3,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_different_cost.py --method ppo --q 55 --seed 46 --theory-align-v2 --override-conc-ramp-warmup 200 --min-updates 300 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:57:14+00:00,START,jobs,84,gpu3,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 46 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T15:59:13+00:00,END,jobs,77,gpu4,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 44 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T15:59:13+00:00,START,jobs,85,gpu4,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 42 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:01:50+00:00,END,jobs,78,gpu6,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 44 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:01:50+00:00,START,jobs,86,gpu6,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 42 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:02:35+00:00,END,jobs,80,gpu0,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 45 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:02:35+00:00,START,jobs,87,gpu0,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 42 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:03:13+00:00,END,jobs,79,gpu5,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 45 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:03:13+00:00,START,jobs,88,gpu5,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 43 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:05:17+00:00,END,jobs,81,gpu2,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 45 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:05:17+00:00,START,jobs,89,gpu2,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 43 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:05:40+00:00,END,jobs,82,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 46 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:05:40+00:00,START,jobs,90,gpu1,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 43 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:11:05+00:00,END,jobs,83,gpu7,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 46 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:11:05+00:00,START,jobs,91,gpu7,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 44 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:13:40+00:00,END,jobs,84,gpu3,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 45 --seed 46 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:13:40+00:00,START,jobs,92,gpu3,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 44 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:16:26+00:00,END,jobs,86,gpu6,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 42 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:16:26+00:00,START,jobs,93,gpu6,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 44 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:20:17+00:00,END,jobs,87,gpu0,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 42 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:20:17+00:00,START,jobs,94,gpu0,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 45 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:20:40+00:00,END,jobs,88,gpu5,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 43 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:20:40+00:00,START,jobs,95,gpu5,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 45 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:23:48+00:00,END,jobs,85,gpu4,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 42 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:23:48+00:00,START,jobs,96,gpu4,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 45 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:24:16+00:00,END,jobs,90,gpu1,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 43 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:24:16+00:00,START,jobs,97,gpu1,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 46 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:25:12+00:00,END,jobs,91,gpu7,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 44 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:25:12+00:00,START,jobs,98,gpu7,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 46 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:25:39+00:00,END,jobs,89,gpu2,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 43 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:25:39+00:00,START,jobs,99,gpu2,,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 46 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:32:05+00:00,END,jobs,92,gpu3,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 44 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:32:33+00:00,END,jobs,93,gpu6,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 44 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:39:43+00:00,END,jobs,96,gpu4,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 45 --disable-cheap-gate --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_fig7_no_stability"
2026-08-01T16:40:23+00:00,END,jobs,98,gpu7,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 46 --k 0.0006 --w_h 8 --w_l 4 --variant-name wh8_wl4 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
2026-08-01T16:40:33+00:00,END,jobs,94,gpu0,rc=0,"/home/fjiang4/tournament_experiment/.venv/bin/python run/run_two_players.py --method ppo --q 55 --seed 45 --override-conc-ramp-warmup 200 --episodes 6144000 --ablation-name r7_state4"
