stage1_weight,stage2_weight,k1,k2,information_revelation,theoretical_stage1_effort,theoretical_stage2_effort,Model_training,final_stage1_effort,final_stage2_effort,final_weighted_effort,Convergence_Quality,episodes,Gap_from_theoretical
3.0,6.5,0.0004,0.0004,none,0.0,39.772727272727266,ppo,0.0,38.28146159648895,248.8295003771782,Poor,6553600,9.69322689554906
3.0,6.5,0.0004,0.0004,none,0.0,54.6875,ppo,0.0,51.484084129333496,334.6465468406677,Poor,6553600,20.822203159332275
3.0,6.5,0.0004,0.0004,none,0.0,87.5,ppo,0.0,79.78751063346863,518.6188191175461,Poor,6553600,50.13118088245392
3.0,6.5,0.0004,0.0004,none,0.0,87.5,gradient,0.0,87.499993,568.7499545000001,Excellent,0,4.549999994196696e-05,6.999999996537554e-06
3.0,6.5,0.0004,0.0004,none,0.0,54.6875,gradient,0.0,54.687497265625,355.4687322265625,Excellent,0,1.77734374915417e-05,2.734375001978151e-06
3.0,6.5,0.0004,0.0004,none,0.0,43.75,gradient,0.0,43.74999825,284.37498862499996,Excellent,0,1.137500004233516e-05,1.750000002687102e-06
