update,steps,gap,gap1,gap2,e1,e2,entropy,clip_eps,lr,approx_kl
1,16384,28.770626187324524,28.770626187324524,28.750187754631042,49.979373812675476,49.99981224536896,0.02,0.25,0.0003,0.051534001913819336
2,32768,27.99389123916626,27.99389123916626,27.436766624450684,50.75610876083374,51.313233375549316,0.02,0.25,0.0003,0.052294835949760456
3,49152,26.016298532485962,26.016298532485962,24.964014291763306,52.73370146751404,53.785985708236694,0.02,0.25,0.0003,0.04732589799677953
4,65536,23.466191291809082,23.466191291809082,22.00244426727295,55.28380870819092,56.74755573272705,0.02,0.25,0.0003,0.03925338844055659
5,81920,21.37363314628601,21.37363314628601,19.65215563774109,57.37636685371399,59.09784436225891,0.02,0.25,0.0003,0.027465290640247986
6,98304,19.185010194778442,19.185010194778442,17.290315628051758,59.56498980522156,61.45968437194824,0.02,0.25,0.0003,0.02237219932721928
7,114688,17.384294271469116,17.384294271469116,15.406033992767334,61.365705728530884,63.343966007232666,0.02,0.25,0.0003,0.017154920814209617
8,131072,15.735397338867188,15.735397338867188,13.687125444412231,63.01460266113281,65.06287455558777,0.02,0.25,0.0003,0.015704183871275746
9,147456,14.149216413497925,14.149216413497925,12.084147930145264,64.60078358650208,66.66585206985474,0.02,0.25,0.0003,0.01321730240015313
10,163840,12.71250605583191,12.71250605583191,10.701457262039185,66.03749394416809,68.04854273796082,0.02,0.25,0.0003,0.010832384013338015
11,180224,11.458960771560669,11.458960771560669,9.502170085906982,67.29103922843933,69.24782991409302,0.02,0.25,0.0003,0.009258165559731423
12,196608,10.20902156829834,10.20902156829834,8.4025239944458,68.54097843170166,70.3474760055542,0.02,0.3,0.00037499999999999995,0.014047221170039847
13,212992,9.207019805908203,9.207019805908203,7.606617212295532,69.5429801940918,71.14338278770447,0.02,0.3,0.00037499999999999995,0.009120874560903759
14,229376,7.8707194328308105,7.8707194328308105,6.35804295539856,70.87928056716919,72.39195704460144,0.02,0.36,0.00045,0.017224265087861568
15,245760,6.584630012512207,6.584630012512207,5.088177919387817,72.1653699874878,73.66182208061218,0.02,0.36,0.00045,0.017224169766996054
16,262144,5.648616552352905,5.648616552352905,4.322514533996582,73.1013834476471,74.42748546600342,0.02,0.36,0.00045,0.01161040571751073
17,278528,4.641667604446411,4.641667604446411,3.3450639247894287,74.10833239555359,75.40493607521057,0.02,0.36,0.00045,0.014806087233591825
18,294912,3.811643123626709,3.811643123626709,2.6919102668762207,74.93835687637329,76.05808973312378,0.02,0.36,0.00045,0.00769512967672199
19,311296,3.3520615100860596,3.3520615100860596,2.535144090652466,75.39793848991394,76.21485590934753,0.02,0.375,0.00045,0.0033399729523807763
20,327680,2.8198635578155518,2.8198635578155518,2.1686649322509766,75.93013644218445,76.58133506774902,0.02,0.375,0.00045,0.004216403467580676
21,344064,3.0425643920898438,3.0425643920898438,2.8947746753692627,75.70743560791016,75.85522532463074,0.02,0.375,0.00045,0.004216860164888203
22,360448,2.7032828330993652,2.7032828330993652,2.559725046157837,76.04671716690063,76.19027495384216,0.02,0.375,0.00045,0.0021103654289618134
23,376832,3.3067739009857178,3.0712878704071045,3.3067739009857178,75.6787121295929,75.44322609901428,0.02,0.375,0.00045,0.008922637673094869
24,393216,3.9999520778656006,3.328946828842163,3.9999520778656006,75.42105317115784,74.7500479221344,0.02,0.375,0.00045,0.004699134617112577
25,409600,4.215071201324463,3.3804094791412354,4.215071201324463,75.36959052085876,74.53492879867554,0.02,0.375,0.00045,0.0016041332157328725
